episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
1,44,-0.1305683119865772,0.0051933001023714,0.0,-5.7450057274094,0.2285052045043432,0.0,1760605302.3394778,pid_11628,KL003
1,44,-0.109397804845969,0.0095407245230405,-0.1363636363636363,-4.813503413222636,0.4197918790137847,-6.0,1760605302.3394778,pid_11628,KL004
2,7,-0.0989718908381581,0.0129123487917466,0.0,-0.692803235867107,0.0903864415422261,0.0,1760605302.3712077,pid_32504,KL001
1,48,-0.1580482773035753,-0.0010993123776064,0.0,-7.586317310571615,-0.0527669941251116,0.0,1760605302.3772364,pid_16860,KL002
2,3,-0.1101166111451743,0.0186563483881012,0.0,-0.330349833435523,0.0559690451643037,0.0,1760605302.3802395,pid_6740,KL004
1,51,-0.1918291287555755,-0.0062896314835335,0.0,-9.783285566534351,-0.3207712056602086,0.0,1760605302.3974378,pid_7456,KL006
1,50,-0.1349767080636519,0.0047684742201581,0.0,-6.748835403182595,0.2384237110079091,0.0,1760605302.4014866,pid_3208,KL001
2,4,-0.1634118953364841,0.0029740554032234,0.0,-0.6536475813459366,0.0118962216128938,0.0,1760605302.4053538,pid_6740,KL001
1,50,-0.1591795251119435,-0.0003967808131358,0.0,-7.958976255597179,-0.0198390406567902,0.0,1760605302.419423,pid_34512,KL004
2,4,-0.1308292217258185,0.0109632116682021,0.0,-0.523316886903274,0.0438528466728085,0.0,1760605302.4549828,pid_23176,KL006
1,59,-0.1674894330057704,-0.001194394520672,0.0,-9.881876547340454,-0.0704692767196488,0.0,1760605302.474278,pid_9164,KL004
1,52,-0.2270008093245542,-0.0103557631601801,-0.1153846153846153,-11.80404208487682,-0.5384996843293675,-6.0,1760605302.476287,pid_11628,KL006
2,28,-0.1181613528775682,0.0067983524056098,0.0,-3.3085178805719107,0.190353867357077,0.0,1760605302.492102,pid_34528,KL001
2,8,-0.0837151932654556,0.0151201104569647,0.0,-0.6697215461236453,0.1209608836557183,0.0,1760605302.5314558,pid_23176,KL004
