episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at,pid,agent
20,117,-0.0098167019808169,0.0236399291110694,0.0,0.0,-1.1485541317555883,2.7658717059951288,0.0,0.0,0,1761294305.7913074,pid_16184,KL006
16,93,-0.0112848808876785,0.0228522844564811,0.0,0.0,-1.049493922554103,2.125262454452743,0.0,0.0,0,1761294305.7928169,pid_10784,KL006
19,105,-0.0114660875966698,0.013908169178408,0.0,-0.0346055514641394,-1.2039391976503342,1.46035776373284,0.0,-3.633582903734644,0,1761294305.7948291,pid_15220,KL004
20,7,-0.0065585643331891,0.1638900934535577,0.0,0.0,-0.0459099503323241,1.1472306541749042,0.0,0.0,0,1761294305.798826,pid_30840,KL005
19,124,-0.0121499452524311,0.0201767660219597,0.0,-0.0084763972053675,-1.506593211301467,2.501918986723004,0.0,-1.0510732534655716,0,1761294305.815825,pid_2060,KL006
16,141,-0.0118749570283273,0.0190383192733597,0.0,0.0,-1.6743689409941611,2.6844030175437257,0.0,0.0,0,1761294305.8215473,pid_13392,KL004
17,135,-0.0079030196129908,0.0216063757238343,0.0,0.0,-1.0669076477537625,2.9168607227176384,0.0,0.0,0,1761294305.8245473,pid_8676,KL006
15,90,-0.0096987789840965,0.0259129256189169,-0.2,-0.0219094507949822,-0.8728901085686874,2.332163305702529,-18.0,-1.971850571548404,6,1761294305.8275487,pid_14280,KL005
19,38,-0.0080497760020796,0.0424501659623467,-0.2368421052631578,-0.0498016751200304,-0.3058914880790284,1.6131063065691778,-9.0,-1.892463654561156,3,1761294305.828547,pid_10256,KL001
18,92,-0.0107079531099433,0.0264413624958255,-0.1956521739130435,-0.0198905516192606,-0.9851316861147849,2.4326053496159523,-18.0,-1.8299307489719792,6,1761294305.8320637,pid_8932,KL001
17,108,-0.0098643163988015,0.0238357093984143,-0.3333333333333333,-0.0191673675400058,-1.0653461710705705,2.5742566150287454,-36.0,-2.070075694320629,12,1761294305.8340657,pid_38700,KL004
19,39,-0.021302478471217,0.0083497581130878,-0.7692307692307693,-0.0841176212198557,-0.8307966603774657,0.3256405664104257,-30.0,-3.280587227574374,10,1761294305.8367856,pid_10256,KL002
17,134,-0.0237869096810823,0.0058650651003215,0.0,0.0,-3.187445897265032,0.7859187234430901,0.0,0.0,0,1761294305.8875322,pid_34040,KL006
19,13,-0.0072179490472874,0.096363913146057,0.0,0.0,-0.0938333376147364,1.2527308708987417,0.0,0.0,0,1761294305.889534,pid_19268,KL001
16,190,-0.0253573555013468,0.0047968634007122,-0.0947368421052631,-0.0070207117564415,-4.8178975452559,0.9114040461353206,-18.0,-1.3339352337238966,6,1761294305.9025311,pid_27844,KL005
20,21,-0.004261769115363,0.0672909248812353,0.0,0.0,-0.0894971514226244,1.4131094225059413,0.0,0.0,0,1761294305.9115314,pid_30840,KL003
17,97,-0.0199653930961324,0.0086218699987146,0.0,0.0,-1.9366431303248457,0.8363213898753199,0.0,0.0,0,1761294305.9245377,pid_25128,KL004
20,156,-0.0111232120838171,0.018480649256523,0.0,0.0,-1.735221085075468,2.882981284017601,0.0,0.0,0,1761294305.9285364,pid_28436,KL004
19,52,-0.0167482541811461,0.0306321084505925,-0.4615384615384615,-0.0385773643887264,-0.870909217419601,1.5928696394308126,-24.0,-2.006022948213774,8,1761294305.9400585,pid_22744,KL006
19,21,-0.0118378570036216,0.0634902610790155,0.0,0.0,-0.2485949970760538,1.3332954826593255,0.0,0.0,0,1761294305.9557583,pid_19268,KL003
18,31,-0.0034979015592362,0.051227239031005,0.0,0.0,-0.1084349483363237,1.5880444099611573,0.0,0.0,0,1761294305.9883173,pid_33316,KL006
18,17,-0.0042889439544371,0.0771207429837177,0.0,0.0,-0.0729120472254321,1.311052630723202,0.0,0.0,0,1761294306.0101948,pid_8676,KL002
18,35,-0.0098213397459258,0.0453333121973227,-0.6857142857142857,-0.0354068467599312,-0.3437468911074048,1.5866659269062977,-24.0,-1.2392396365975922,8,1761294306.019204,pid_33316,KL001
18,18,-0.0052535408029156,0.0739192974497748,0.0,0.0,-0.0945637344524824,1.3305473540959465,0.0,0.0,0,1761294306.021204,pid_8676,KL001
19,137,-0.0217702250802451,0.0062052145911365,0.0,-0.0728637413143861,-2.9825208359935824,0.850114398985711,0.0,-9.982332560070908,0,1761294306.0515363,pid_15220,KL001
17,111,-0.0124874156539652,0.0216845592947479,0.0,0.0,-1.386103137590145,2.406986081717023,0.0,0.0,0,1761294306.0525348,pid_25128,KL003
15,121,-0.0095322622108063,0.0211246673637026,0.0,0.0,-1.1534037275075697,2.556084751008016,0.0,0.0,0,1761294306.0580552,pid_14280,KL004
17,27,-0.0065583934998965,0.0551240621517135,0.0,0.0,-0.1770766244972061,1.4883496780962646,0.0,0.0,0,1761294306.0600555,pid_10784,KL001
15,122,-0.0158314369588458,0.0164467365321726,0.0,0.0,-1.931435308979196,2.0065018569250643,0.0,0.0,0,1761294306.065056,pid_14280,KL006
19,171,-0.0122255156972825,0.0188256413610245,0.0,0.0,-2.090563184235318,3.2191846727352016,0.0,0.0,0,1761294306.0764494,pid_2060,KL004
19,141,-0.0088228608052898,0.0194467640461268,0.0,-0.0433810674039302,-1.244023373545862,2.741993730503882,0.0,-6.1167305039541615,0,1761294306.0784469,pid_15220,KL006
19,143,-0.011788413045052,0.0210356813274587,0.0,-0.0489022382550929,-1.685743065442447,3.008102429826605,0.0,-6.993020070478294,0,1761294306.0902188,pid_15220,KL003
20,2,-0.001723381319851,0.5172356310934677,0.0,0.0,-0.003446762639702,1.0344712621869354,0.0,0.0,0,1761294306.1227596,pid_2060,KL004
17,122,-0.014144884118214,0.0123629844528203,-0.1229508196721311,-0.025505397584766,-1.7256758624221138,1.5082841032440877,-15.0,-3.111658505341464,5,1761294306.136694,pid_25128,KL006
20,51,-0.0091136018491406,0.0160028476523769,0.0,0.0,-0.4647936943061756,0.816145230271224,0.0,0.0,0,1761294306.136694,pid_30840,KL006
15,137,-0.0165852842503972,0.0181144122441578,0.0,0.0,-2.272183942304427,2.48167447744962,0.0,0.0,0,1761294306.1517026,pid_14280,KL003
17,23,-0.0059900618398865,0.0621480876146543,-0.6521739130434783,-0.0846588561744044,-0.1377714223173916,1.42940601513705,-15.0,-1.9471536920113013,5,1761294306.1562111,pid_27844,KL005
21,33,-0.0100668842509056,0.0145296729684896,0.0,0.0,-0.3322071802798875,0.4794792079601584,0.0,0.0,0,1761294306.1702282,pid_16184,KL004
18,32,-0.0089235727021243,0.0484151168327268,0.0,0.0,-0.2855543264679781,1.5492837386472602,0.0,0.0,0,1761294306.1742263,pid_38700,KL002
17,179,-0.0134060555605102,0.0148610245209905,-0.2011173184357542,-0.0938796314048173,-2.399683945331333,2.660123389257305,-36.0,-16.804454021462313,12,1761294306.180248,pid_34040,KL005
17,131,-0.0164295384183655,0.0188769036000674,0.0,-0.0141700749508029,-2.1522695328058865,2.4728743716088326,0.0,-1.85627981855518,0,1761294306.1994746,pid_25128,KL005
18,38,-0.0143096364473898,0.0134118555047573,0.0,0.0,-0.543766185000816,0.5096505091807804,0.0,0.0,0,1761294306.20548,pid_8676,KL003
21,38,-0.0083613130347741,0.0425010067105907,0.0,0.0,-0.3177298953214189,1.6150382550024482,0.0,0.0,0,1761294306.2180033,pid_16184,KL005
19,52,-0.0334862151855496,9.88859505494201e-05,0.0,0.0,-1.7412831896485808,0.0051420694285698,0.0,0.0,0,1761294306.2235088,pid_19268,KL002
18,37,-0.0194650663037485,0.0096645027823617,0.0,0.0,-0.720207453238695,0.357586602947383,0.0,0.0,0,1761294306.2235088,pid_38700,KL006
19,92,-0.0147371712634787,0.0133912254278575,-0.2608695652173913,-0.0587045490180669,-1.355819756240044,1.2319927393628949,-24.0,-5.400818509662161,8,1761294306.2300272,pid_22744,KL001
17,188,-0.0135573959446421,0.0136274277444042,-0.1914893617021276,-0.0890204197792421,-2.548790437592732,2.5619564159480026,-36.0,-16.73583891849753,12,1761294306.2320375,pid_34040,KL003
19,87,-0.0153802889220161,0.022284195441628,-0.2068965517241379,-0.0227580830919269,-1.3380851362154076,1.9387250034216372,-18.0,-1.9799532289976431,6,1761294306.240068,pid_10256,KL003
19,55,-0.0153546272156411,0.0127399913829297,0.0,0.0,-0.8445044968602621,0.7006995260611364,0.0,0.0,0,1761294306.2480807,pid_19268,KL004
19,90,-0.006204906617067,0.0283798579780222,0.0,0.0,-0.5584415955360345,2.5541872180220047,0.0,0.0,0,1761294306.259603,pid_10256,KL005
21,32,-0.0092280065488951,0.0166025221056361,0.0,0.0,-0.2952962095646457,0.5312807073803567,0.0,0.0,0,1761294306.2676027,pid_28436,KL001
18,71,-0.0096433433216654,0.0298316031773706,0.0,0.0,-0.6846773758382438,2.1180438255933174,0.0,0.0,0,1761294306.2705996,pid_33316,KL002
18,71,-0.0055940064069982,0.030918068785201,0.0,0.0,-0.3971744548968725,2.1951828837492737,0.0,0.0,0,1761294306.2705996,pid_33316,KL005
18,171,-0.0168531956757017,0.0148124256673849,-0.175438596491228,-0.0247808285711651,-2.881896460545007,2.532924789122834,-30.0,-4.2375216856692335,10,1761294306.2705996,pid_37692,KL005
19,102,-0.0080763091241584,0.0265554517113385,-0.1470588235294117,-0.0114842289516661,-0.8237835306641582,2.708656074556528,-15.0,-1.1713913530699496,5,1761294306.3046174,pid_22744,KL002
17,54,-0.0080118978671611,0.0350918456209319,0.0,0.0,-0.4326424848267013,1.8949596635303236,0.0,0.0,0,1761294306.3395183,pid_10784,KL003
19,104,-0.0101273261557521,0.0249674323251743,-0.375,-0.032385353865489,-1.0532419201982235,2.596612961818132,-39.0,-3.368076802010861,13,1761294306.3418868,pid_10256,KL004
17,51,-0.0063765705351045,0.037252826910142,-0.8235294117647058,-0.0451925896274218,-0.3252050972903303,1.899894172417243,-42.0,-2.304822070998513,14,1761294306.344982,pid_13392,KL005
15,173,-0.0167694696065388,0.0154701863731977,-0.1040462427745664,-0.0113979801823607,-2.9011182419312127,2.6763422425632024,-18.0,-1.971850571548404,6,1761294306.350593,pid_14280,KL001
19,50,-0.0112993116735353,0.0350354184665695,0.0,-0.0099068368623185,-0.5649655836767654,1.7517709233284773,0.0,-0.4953418431159265,0,1761294306.3606272,pid_8932,KL006
21,57,-0.0100724175910625,0.0338934347332871,0.0,0.0,-0.5741278026905632,1.931925779797368,0.0,0.0,0,1761294306.3616292,pid_16184,KL001
21,57,-0.0167472178307429,0.011646760373478,0.0,0.0,-0.9545914163523452,0.6638653412882513,0.0,0.0,0,1761294306.3616292,pid_16184,KL003
17,57,-0.0065293870106723,0.0330536185453475,0.0,0.0,-0.3721750596083233,1.884056257084808,0.0,0.0,0,1761294306.4016645,pid_13392,KL001
18,61,-0.0084393667072307,0.0330131896911902,0.0,0.0,-0.514801369141075,2.013804571162607,0.0,0.0,0,1761294306.4086628,pid_38700,KL003
19,204,-0.0154988734695139,0.0062092217565398,0.0,-0.0863372701105559,-3.1617701877808546,1.2666812383341304,0.0,-17.612803102553407,0,1761294306.410664,pid_15220,KL002
20,42,-0.0119336381480992,0.0142040857509978,0.0,0.0,-0.5012128022201695,0.596571601541908,0.0,0.0,0,1761294306.4556625,pid_2060,KL003
19,128,-0.0071664695151031,0.0231976379319812,0.0,0.0,-0.9173080979331968,2.969297655293606,0.0,0.0,0,1761294306.4616745,pid_22744,KL004
18,112,-0.0072531033987081,0.0254962481897201,-0.2142857142857142,-0.0110646396124785,-0.8123475806553149,2.855579797248651,-24.0,-1.2392396365975922,8,1761294306.482295,pid_33316,KL004
20,47,-0.0067944409150756,0.0389530885873346,0.0,0.0,-0.3193387230085557,1.8307951636047275,0.0,0.0,0,1761294306.4912956,pid_2060,KL005
20,102,-0.0073046058976326,0.0266176076419864,0.0,0.0,-0.7450698015585333,2.714995979482622,0.0,0.0,0,1761294306.4948115,pid_30840,KL004
21,61,-0.0090700548615533,0.030754361337837,0.0,0.0,-0.5532733465547532,1.876016041608057,0.0,0.0,0,1761294306.5335746,pid_28436,KL004
20,57,-0.0083561500717733,0.0170443877434921,-0.0526315789473684,-0.0332573183146255,-0.4763005540910791,0.9715301013790532,-3.0,-1.8956671439336577,1,1761294306.5627604,pid_2060,KL002
19,72,-0.0078008333004959,0.0306348545303282,-0.2916666666666667,-0.0368117838357492,-0.56165999763571,2.205709526183637,-21.0,-2.6504484361739475,7,1761294306.5637617,pid_8932,KL002
17,77,-0.0191436902243892,0.0221450887265965,0.0,0.0,-1.4740641472779683,1.7051718319479336,0.0,0.0,0,1761294306.565768,pid_13392,KL002
21,90,-0.0094591691589189,0.0261377631126976,0.0,0.0,-0.8513252243027097,2.3523986801427905,0.0,0.0,0,1761294306.5832942,pid_16184,KL006
21,91,-0.0101686411220657,0.0257795804475143,0.0,0.0,-0.9253463421079864,2.345941820723808,0.0,0.0,0,1761294306.5889912,pid_16184,KL002
18,238,-0.0172055372029588,0.0083501436213078,-0.1260504201680672,-0.0178047129649967,-4.094917854304212,1.9873341818712724,-30.0,-4.2375216856692335,10,1761294306.6019974,pid_37692,KL002
20,64,-0.0088350915097567,0.0323521154571743,-0.046875,-0.0296197991239634,-0.565445856624432,2.070535389259156,-3.0,-1.8956671439336577,1,1761294306.6049953,pid_2060,KL006
19,118,-0.0127750329834234,0.0213521799373578,-0.4830508474576271,-0.0394609121795962,-1.5074538920439693,2.5195572326082214,-57.0,-4.656387637192359,19,1761294306.619518,pid_19268,KL006
17,83,-0.0241736857535679,0.0169050622105528,0.0,0.0,-2.0064159175461413,1.4031201634758876,0.0,0.0,0,1761294306.6395097,pid_27844,KL006
19,167,-0.0125149310348893,0.0156645328340051,0.0,0.0,-2.0899934828265194,2.6159769832788573,0.0,0.0,0,1761294306.6395097,pid_10256,KL006
19,11,-0.0040859730216209,0.0216582714579594,0.0,0.0,-0.0449457032378299,0.2382409860375544,0.0,0.0,0,1761294306.642524,pid_33316,KL006
17,85,-0.0098395319093392,0.0161604942270449,0.0,0.0,-0.8363602122938346,1.373642009298822,0.0,0.0,0,1761294306.6445208,pid_13392,KL003
19,83,-0.0109521744216955,0.0272393756232102,-0.253012048192771,-0.02323404546266,-0.9090304770007276,2.2608681767264494,-21.0,-1.9284257734007824,7,1761294306.6475215,pid_8932,KL001
19,124,-0.0122033698973707,0.0225076476096847,-0.4596774193548387,-0.0386826519046315,-1.513217867273972,2.790948303600913,-57.0,-4.796648836174315,19,1761294306.648524,pid_19268,KL005
17,208,-0.015511031772772,0.0109811963681693,-0.0721153846153846,-0.0238843188648877,-3.2262946087365862,2.28408884457922,-15.0,-4.967938323896643,5,1761294306.6585698,pid_25128,KL002
17,89,-0.0229072144995593,0.0171306906877851,0.0,0.0,-2.0387420904607847,1.5246314712128788,0.0,0.0,0,1761294306.672577,pid_13392,KL006
17,98,-0.0088167215977828,0.0265241618158076,0.0,-0.0024890362048323,-0.8640387165827211,2.599367857949149,0.0,-0.2439255480735743,0,1761294306.688784,pid_10784,KL004
18,97,-0.0096431733360521,0.0256043541312063,-0.3402061855670103,-0.0409932802319082,-0.9353878135970548,2.4836223507270203,-33.0,-3.9763481824951015,11,1761294306.6897843,pid_38700,KL004
17,100,-0.0077438485282499,0.0156856576779831,0.0,0.0,-0.7743848528249937,1.56856576779831,0.0,0.0,0,1761294306.7018716,pid_10784,KL005
18,103,-0.0095940226882129,0.0156818024128838,-0.116504854368932,-0.0233688350690324,-0.9881843368859332,1.6152256485270382,-12.0,-2.406990012110344,4,1761294306.7088733,pid_8676,KL006
17,96,-0.0161168308803399,0.009240760041616,-0.4375,-0.0240085632395678,-1.5472157645126376,0.8871129639951384,-42.0,-2.304822070998513,14,1761294306.713872,pid_13392,KL004
21,83,-0.0079954619726699,0.0144089395453065,0.0,0.0,-0.6636233437316024,1.195941982260444,0.0,0.0,0,1761294306.72188,pid_28436,KL005
18,44,-0.0064392800264799,0.0396772654640501,0.0,0.0,-0.2833283211651166,1.7457996804182083,0.0,0.0,0,1761294306.7268808,pid_34040,KL005
21,85,-0.0132618859804819,0.0250363274916338,0.0,-0.0304888050287047,-1.1272603083409656,2.1280878367888736,0.0,-2.5915484274399003,0,1761294306.734653,pid_28436,KL006
18,47,-0.0137467588826238,0.0347946130172574,0.0,0.0,-0.6460976674833192,1.6353468118111003,0.0,0.0,0,1761294306.7547646,pid_34040,KL003
20,150,-0.0113667571617218,0.0194883584161901,-0.22,-0.0140044019119308,-1.7050135742582764,2.923253762428516,-33.0,-2.1006602867896347,11,1761294306.7740712,pid_30840,KL002
20,31,-0.0065367980209236,0.0500100328074178,0.0,0.0,-0.2026407386486323,1.5503110170299543,0.0,0.0,0,1761294306.783603,pid_15220,KL005
18,113,-0.0086799135305772,0.0250787552193272,0.0,0.0,-0.980830228955228,2.833899339783981,0.0,0.0,0,1761294306.7931433,pid_38700,KL001
20,155,-0.0181077488380521,0.0098041371714209,-0.2129032258064516,-0.013552647011546,-2.8067010698980788,1.519641261570248,-33.0,-2.1006602867896347,11,1761294306.798972,pid_30840,KL001
17,117,-0.013733437583579,0.0191255972923808,-0.1025641025641025,-0.0128933914372655,-1.6068121972787464,2.237694883208561,-12.0,-1.5085267981600707,4,1761294306.8188598,pid_10784,KL006
17,105,-0.0083540352971671,0.0163168210756526,0.0,0.0,-0.8771737062025559,1.71326621294353,0.0,0.0,0,1761294306.8481362,pid_27844,KL004
17,127,-0.0097701712581492,0.0235497716250407,-0.0944881889763779,-0.0137988373719184,-1.2408117497849498,2.9908209963801813,-12.0,-1.7524523462336448,4,1761294306.8718498,pid_10784,KL002
20,22,-0.0043328670356652,0.0637142426298204,0.0,0.0,-0.0953230747846344,1.4017133378560491,0.0,0.0,0,1761294306.8823738,pid_10256,KL003
20,22,-0.0185656152702258,0.0112700323612295,0.0,0.0,-0.4084435359449696,0.247940711947051,0.0,0.0,0,1761294306.8843749,pid_19268,KL002
18,14,-0.0092021880988791,0.018581304526406,0.0,0.0,-0.1288306333843078,0.2601382633696848,0.0,0.0,0,1761294306.885376,pid_13392,KL002
19,122,-0.0165729557480041,0.0105030905158463,-0.1721311475409836,-0.0117465895924988,-2.0219006012565046,1.2813770429332505,-21.0,-1.433083930284856,7,1761294306.9191754,pid_8932,KL003
20,45,-0.010373149386411,0.0165889654402634,0.0,0.0,-0.466791722388499,0.7465034448118539,0.0,0.0,0,1761294306.9306357,pid_15220,KL003
18,69,-0.0074266743786574,0.0315608114372583,0.0,0.0,-0.512440532127362,2.177695989170823,0.0,0.0,0,1761294306.935637,pid_34040,KL006
17,117,-0.0102749970344724,0.0240922059928717,-0.1282051282051282,-0.0166423392479598,-1.2021746530332824,2.818788101165996,-15.0,-1.9471536920113013,5,1761294306.9481769,pid_27844,KL002
19,128,-0.0148247433116982,0.0197352965694277,0.0,0.0,-1.8975671438973716,2.526117960886751,0.0,0.0,0,1761294306.954005,pid_8932,KL004
17,121,-0.0107232923707482,0.0233712661656238,0.0,0.0,-1.2975183768605385,2.8279232060404853,0.0,0.0,0,1761294306.9782896,pid_27844,KL001
20,51,-0.0121260734740455,0.0344900786960481,-0.6470588235294118,-0.188656086021347,-0.6184297471763225,1.7589940134984543,-33.0,-9.621460387088698,11,1761294306.9892304,pid_15220,KL006
22,40,-0.0154885605114057,0.0134749535391467,0.0,0.0,-0.61954242045623,0.5389981415658719,0.0,0.0,0,1761294307.002368,pid_16184,KL003
18,151,-0.0130600626880752,0.0201471136351424,-0.0794701986754966,-0.0159403312060287,-1.9720694658993567,3.042214158906506,-12.0,-2.406990012110344,4,1761294307.0364797,pid_8676,KL005
19,243,-0.0192811572345477,0.0065542927711058,-0.0617283950617283,-0.0200401990881897,-4.685321207995106,1.592693143378726,-15.0,-4.86976837843011,5,1761294307.0384808,pid_22744,KL005
18,33,-0.0084104463578814,0.0469502523102257,0.0,-0.0043673816539188,-0.2775447298100872,1.5493583262374495,0.0,-0.1441235945793215,0,1761294307.0424886,pid_13392,KL004
20,140,-0.0114704977477758,0.0135090545983435,0.0,0.0,-1.6058696846886171,1.8912676437681,0.0,0.0,0,1761294307.0530832,pid_2060,KL001
18,89,-0.0095773832952646,0.0270053487259025,0.0,0.0,-0.8523871132785504,2.40347603660533,0.0,0.0,0,1761294307.1019828,pid_34040,KL002
18,90,-0.011368817417274,0.0154100672700025,0.0,0.0,-1.023193567554664,1.386906054300231,0.0,0.0,0,1761294307.1094973,pid_34040,KL001
20,67,-0.0091132004046265,0.0313211061284853,0.0,0.0,-0.6105844271099808,2.098514110608515,0.0,0.0,0,1761294307.112014,pid_15220,KL001
21,139,-0.0085078123336256,0.0223221684810512,-0.5611510791366906,-0.0904721449798618,-1.1825859143739657,3.102781418866128,-78.0,-12.5756281522008,26,1761294307.112014,pid_28436,KL002
21,140,-0.0110027983177851,0.0216724306219262,-0.5571428571428572,-0.0898259153728628,-1.5403917644899152,3.034140287069681,-78.0,-12.5756281522008,26,1761294307.1190224,pid_28436,KL003
19,166,-0.0135300401052083,0.0180056509512645,-0.1265060240963855,-0.0159665568444213,-2.245986657464588,2.988938057909919,-21.0,-2.6504484361739475,7,1761294307.14307,pid_8932,KL005
18,175,-0.0140319058352367,0.0161276880631243,0.0,0.0,-2.455583521166428,2.822345411046758,0.0,0.0,0,1761294307.1463523,pid_8676,KL004
18,50,-0.0171766032293279,0.0111997564006895,0.0,0.0,-0.8588301614663979,0.5599878200344783,0.0,0.0,0,1761294307.2037144,pid_25128,KL004
17,163,-0.0123561705444377,0.0196668868785946,0.0,0.0,-2.014055798743349,3.205702561210928,0.0,0.0,0,1761294307.2306063,pid_27844,KL003
20,62,-0.0058881589900416,0.0342062191230021,0.0,0.0,-0.3650658573825817,2.120785585626136,0.0,0.0,0,1761294307.2316165,pid_10256,KL004
18,195,-0.0131478214858746,0.0144453187157491,-0.1692307692307692,-0.0203915291410005,-2.563825189745562,2.816837149571092,-33.0,-3.9763481824951015,11,1761294307.232622,pid_38700,KL005
19,72,-0.0081526453865323,0.0157351869075582,0.0,0.0,-0.5869904678303293,1.1329334573441956,0.0,0.0,0,1761294307.2686353,pid_33316,KL003
18,42,-0.0066251312977589,0.0416096583780273,-0.3571428571428571,-0.0118562736076448,-0.2782555145058756,1.747605651877147,-15.0,-0.4979634915210852,5,1761294307.275983,pid_10784,KL001
20,94,-0.0140279150415491,0.0117357912736324,-0.4468085106382978,-0.1442932073821711,-1.318624013905621,1.1031643797214468,-42.0,-13.563561493924087,14,1761294307.289094,pid_15220,KL002
19,77,-0.0065246906557584,0.0173946666807726,0.0,0.0,-0.5024011804934038,1.3393893344194954,0.0,0.0,0,1761294307.304578,pid_33316,KL001
18,46,-0.013720101875443,0.0137855621073451,0.0,0.0,-0.6311246862703817,0.6341358569378783,0.0,0.0,0,1761294307.3065784,pid_10784,KL002
18,63,-0.0115560871162422,0.0302032677479731,0.0,0.0,-0.7280334883232633,1.9028058681223083,0.0,0.0,0,1761294307.3115869,pid_25128,KL003
18,48,-0.0105609937104391,0.0163580180830235,0.0,0.0,-0.5069276981010806,0.7851848679851321,0.0,0.0,0,1761294307.3211155,pid_10784,KL005
18,66,-0.00908262430387,0.0318416815935497,0.0,0.0,-0.5994532040554245,2.1015509851742835,0.0,0.0,0,1761294307.3211155,pid_13392,KL005
20,75,-0.0088825563910125,0.0293350952817119,0.0,0.0,-0.6661917293259378,2.2001321461283947,0.0,0.0,0,1761294307.3286366,pid_10256,KL006
21,28,-0.0086803715663113,0.0529292743763303,0.0,0.0,-0.2430504038567178,1.48201968253725,0.0,0.0,0,1761294307.3407068,pid_2060,KL002
19,84,-0.0172321664537614,0.0214946903339513,0.0,0.0,-1.4475019821159634,1.8055539880519136,0.0,0.0,0,1761294307.352225,pid_33316,KL002
19,81,-0.0131766622487704,0.0128691969586899,0.0,0.0,-1.0673096421504031,1.0424049536538895,0.0,0.0,0,1761294307.3542223,pid_37692,KL002
19,84,-0.0159627705348186,0.0225073133364237,0.0,0.0,-1.3408727249247696,1.8906143202595904,0.0,0.0,0,1761294307.3777404,pid_37692,KL006
18,58,-0.0162325658367197,0.0290397786521316,0.0,0.0,-0.941488818529744,1.684307161823638,0.0,0.0,0,1761294307.400935,pid_10784,KL003
18,59,-0.0062319881152994,0.0337260071677069,-0.2542372881355932,-0.013741045393491,-0.3676872988026672,1.9898344228947076,-15.0,-0.8107216782159702,5,1761294307.4079323,pid_10784,KL006
22,24,-0.0113391565525719,0.0579688741154001,0.0,0.0,-0.2721397572617262,1.3912529787696029,0.0,0.0,0,1761294307.4089336,pid_28436,KL005
20,118,-0.0101297442392071,0.0146980805463903,0.0,0.0,-1.195309820226447,1.7343735044740651,0.0,0.0,0,1761294307.4109302,pid_15220,KL004
16,94,-0.0092296449467089,0.0269380622363767,0.0,0.0,-0.8675866249906433,2.5321778502194103,0.0,0.0,0,1761294307.4189422,pid_14280,KL001
21,38,-0.0066354804966502,0.0441673097329031,0.0,0.0,-0.2521482588727096,1.6783577698503178,0.0,0.0,0,1761294307.425941,pid_2060,KL006
20,92,-0.015163548326648,0.0227521134529212,0.0,-0.069830089508629,-1.3950464460516243,2.0931944376687563,0.0,-6.424368234793871,0,1761294307.4551787,pid_10256,KL002
19,103,-0.0124241755016977,0.0138025049423376,0.0,0.0,-1.279690076674871,1.4216580090607798,0.0,0.0,0,1761294307.4636958,pid_33316,KL005
19,29,-0.0115357543287034,0.0506231399710814,0.0,0.0,-0.3345368755323998,1.4680710591613633,0.0,0.0,0,1761294307.4766994,pid_8676,KL004
20,97,-0.0132179045078472,0.0107324839712276,0.0,-0.0456613884950552,-1.2821367372611865,1.041050945209084,0.0,-4.429154684020357,0,1761294307.4848242,pid_10256,KL001
21,50,-0.010727216541103,0.0349928405465504,0.0,0.0,-0.5363608270551502,1.7496420273275226,0.0,0.0,0,1761294307.4935956,pid_30840,KL006
19,99,-0.0084767388817074,0.0255545899790931,-0.2121212121212121,-0.082864726877678,-0.8391971492890339,2.529904407930226,-21.0,-8.203607960890126,7,1761294307.4955945,pid_37692,KL005
19,24,-0.0093626716128789,0.0161461414707856,0.0,0.0,-0.2247041187090955,0.3875073952988556,0.0,0.0,0,1761294307.497594,pid_38700,KL001
18,90,-0.0078588675595628,0.0170809383538363,0.0,0.0,-0.7072980803606569,1.5372844518452708,0.0,0.0,0,1761294307.5057137,pid_13392,KL003
20,46,-0.0087979142159981,0.0385668699922757,0.0,0.0,-0.4047040539359136,1.7740760196446828,0.0,0.0,0,1761294307.5057137,pid_22744,KL003
22,99,-0.0101031889735768,0.0246533416539282,0.0,-0.0141954059770265,-1.0002157083841097,2.440680823738896,0.0,-1.405345191725624,0,1761294307.5197191,pid_16184,KL005
20,107,-0.0099160689529742,0.0242202421308543,0.0,-0.0186468556147057,-1.0610193779682453,2.591565908001419,0.0,-1.9952135507735131,0,1761294307.5329397,pid_10256,KL005
18,28,-0.015727941559978,0.0476324106133946,0.0,0.0,-0.4403823636793864,1.3337074971750502,0.0,0.0,0,1761294307.5424726,pid_27844,KL004
20,37,-0.0090098964052974,0.0435848006875801,-0.1621621621621621,-0.0497099939329435,-0.3333661669960044,1.6126376254404673,-6.0,-1.8392697755189116,2,1761294307.5424726,pid_8932,KL006
18,94,-0.0082056935772631,0.0139984068261523,0.0,0.0,-0.7713351962627323,1.3158502416583238,0.0,0.0,0,1761294307.565557,pid_25128,KL001
22,41,-0.0197388474508652,0.0107196841792987,0.0,0.0,-0.8092927454854769,0.4395070513512502,0.0,0.0,0,1761294307.5740883,pid_28436,KL002
18,95,-0.0097492031150106,0.0149582524003308,0.0,0.0,-0.926174295926008,1.421033978031434,0.0,0.0,0,1761294307.5740883,pid_25128,KL006
