episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at,pid,agent,feature,index,min,max,mean,std,samples
5,,,,,,,,,,pid_36364,obs_stats,sin_drift,1.0,-0.9999796748161316,0.9999998807907104,-0.1708898138307437,0.6392041084372386,692.0
5,,,,,,,,,,pid_36364,obs_stats,airspeed_norm,2.0,-0.5401809215545654,1.0000131130218506,-0.039941236477364,0.2437122027252299,692.0
5,,,,,,,,,,pid_36364,obs_stats,risk_0,3.0,0.0140000004321336,0.9263007044792176,0.1026001091954981,0.1544057601681982,692.0
5,,,,,,,,,,pid_36364,obs_stats,risk_1,4.0,0.0140000004321336,0.543696939945221,0.0374472031270213,0.0371715579452305,692.0
5,,,,,,,,,,pid_36364,obs_stats,risk_2,5.0,0.0140000004321336,0.0953897163271904,0.0246538063578544,0.0205020156451174,692.0
5,,,,,,,,,,pid_36364,obs_stats,x_r_0,6.0,-0.6059023141860962,0.6065044403076172,-0.004543106858632,0.1627524092474515,692.0
5,,,,,,,,,,pid_36364,obs_stats,x_r_1,7.0,-0.6153525710105896,0.8438460826873779,0.052462603526161,0.2316289768904137,692.0
5,,,,,,,,,,pid_36364,obs_stats,x_r_2,8.0,-0.8133176565170288,0.979979693889618,0.0342653115835805,0.2575245221670198,692.0
5,,,,,,,,,,pid_36364,obs_stats,y_r_0,9.0,-0.9836412072181702,0.7582160234451294,0.0207993538583045,0.2051142685195888,692.0
5,,,,,,,,,,pid_36364,obs_stats,y_r_1,10.0,-0.3987309038639068,1.0539960861206057,0.0437318394294532,0.228158080008853,692.0
5,,,,,,,,,,pid_36364,obs_stats,y_r_2,11.0,-0.9298170208930968,0.9288736581802368,0.06842631848765,0.2880072907995434,692.0
5,,,,,,,,,,pid_36364,obs_stats,vx_r_0,12.0,-0.8888249397277832,0.8888249397277832,-0.0023325299024023,0.2393429467275895,692.0
5,,,,,,,,,,pid_36364,obs_stats,vx_r_1,13.0,-0.924401879310608,0.8323625922203064,0.0382396827662677,0.2348470060105307,692.0
5,,,,,,,,,,pid_36364,obs_stats,vx_r_2,14.0,-0.8323625922203064,0.924401879310608,0.0137058220052757,0.232106664325725,692.0
5,,,,,,,,,,pid_36364,obs_stats,vy_r_0,15.0,-0.902241349220276,0.901913046836853,-0.0019099860587709,0.2659419892706909,692.0
5,,,,,,,,,,pid_36364,obs_stats,vy_r_1,16.0,-0.8905847072601318,0.8673930764198303,0.0281977977451341,0.2424569189552707,692.0
5,,,,,,,,,,pid_36364,obs_stats,vy_r_2,17.0,-0.8677213788032532,0.902241349220276,0.0355126081702457,0.2497917259593072,692.0
5,,,,,,,,,,pid_36364,obs_stats,cos_trk_0,18.0,-0.9999823570251464,0.9999823570251464,-0.0174003699383929,0.6922388264120294,692.0
5,,,,,,,,,,pid_36364,obs_stats,cos_trk_1,19.0,-0.9999737739562988,0.9999996423721312,0.1416398797741409,0.6788900428869105,692.0
5,,,,,,,,,,pid_36364,obs_stats,cos_trk_2,20.0,-0.9999998807907104,0.9999879598617554,0.037590537412695,0.6866737686310502,692.0
5,,,,,,,,,,pid_36364,obs_stats,sin_trk_0,21.0,-0.9999558925628662,0.9999732971191406,-0.0144693165549179,0.7223155198941036,692.0
5,,,,,,,,,,pid_36364,obs_stats,sin_trk_1,22.0,-0.9999732971191406,0.999983549118042,0.0908745475021034,0.715677625937002,692.0
5,,,,,,,,,,pid_36364,obs_stats,sin_trk_2,23.0,-0.9999746084213256,0.9999921917915344,0.1026619971574033,0.7196919349769263,692.0
5,,,,,,,,,,pid_36364,obs_stats,dist_n_0,24.0,-0.6610402464866638,0.8139721155166626,-0.3752615447681011,0.1940410559637542,692.0
5,,,,,,,,,,pid_36364,obs_stats,dist_n_1,25.0,-0.6300152540206909,0.7432745695114136,-0.2897223708529746,0.2322452309657644,692.0
5,,,,,,,,,,pid_36364,obs_stats,dist_n_2,26.0,-0.6280872225761414,0.8970710635185242,-0.2158641317172324,0.2688361729413603,692.0
5,,,,,,,,,,pid_6116,obs_stats,cos_drift,0.0,-0.9999995827674866,1.0,0.0981124152199344,0.7336605369577592,840.0
5,,,,,,,,,,pid_6116,obs_stats,sin_drift,1.0,-0.9999719858169556,0.9999954104423524,0.0054926157501013,0.6732506132989933,840.0
5,,,,,,,,,,pid_6116,obs_stats,airspeed_norm,2.0,-0.7939643263816833,1.0000131130218506,-0.1053397798175518,0.2698327610551828,840.0
5,,,,,,,,,,pid_6116,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.1221316275297709,0.2049467003895553,840.0
5,,,,,,,,,,pid_6116,obs_stats,risk_1,4.0,0.0140000004321336,0.714631974697113,0.0379152603292216,0.0581629520337469,840.0
5,,,,,,,,,,pid_6116,obs_stats,risk_2,5.0,0.0140000004321336,0.1218894571065902,0.0233000027802994,0.0210394794510269,840.0
5,,,,,,,,,,pid_6116,obs_stats,x_r_0,6.0,-1.432416558265686,1.0404610633850098,-0.0517637708546577,0.2860165970103004,840.0
5,,,,,,,,,,pid_6116,obs_stats,x_r_1,7.0,-1.4283294677734375,1.2426701784133911,-0.019219960334331,0.3072825978991887,840.0
5,,,,,,,,,,pid_6116,obs_stats,x_r_2,8.0,-1.4496420621871948,1.6716501712799072,0.0013356713987637,0.3324351846081055,840.0
5,,,,,,,,,,pid_6116,obs_stats,y_r_0,9.0,-0.4536955952644348,0.8674280047416687,0.0324076464265609,0.1710590925931139,840.0
5,,,,,,,,,,pid_6116,obs_stats,y_r_1,10.0,-0.6746379733085632,1.0979238748550415,0.0464711394212826,0.2743757816812119,840.0
5,,,,,,,,,,pid_6116,obs_stats,y_r_2,11.0,-0.9888504147529602,1.133383870124817,0.0263560630793368,0.3321182691670526,840.0
5,,,,,,,,,,pid_6116,obs_stats,vx_r_0,12.0,-0.912914514541626,0.721638023853302,-0.0251186646139969,0.2123658155542408,840.0
5,,,,,,,,,,pid_6116,obs_stats,vx_r_1,13.0,-0.817389726638794,0.943162441253662,0.0016932236213636,0.2247812933567204,840.0
5,,,,,,,,,,pid_6116,obs_stats,vx_r_2,14.0,-0.943162441253662,0.8937049508094788,0.0249657541360301,0.2327568207119482,840.0
5,,,,,,,,,,pid_6116,obs_stats,vy_r_0,15.0,-0.9221121072769164,0.9476796984672546,0.0233370065595625,0.2343983492613276,840.0
5,,,,,,,,,,pid_6116,obs_stats,vy_r_1,16.0,-0.9331259727478028,0.7988537549972534,0.0272507520356417,0.2344195036231578,840.0
5,,,,,,,,,,pid_6116,obs_stats,vy_r_2,17.0,-0.9476796984672546,0.9243152141571044,0.0214941411990799,0.2336909305838771,840.0
5,,,,,,,,,,pid_6116,obs_stats,cos_trk_0,18.0,-0.9999990463256836,1.0,-0.0929072745454808,0.6826434861332045,840.0
5,,,,,,,,,,pid_6116,obs_stats,cos_trk_1,19.0,-1.0,0.9999990463256836,0.0148157518814383,0.6950991171538311,840.0
5,,,,,,,,,,pid_6116,obs_stats,cos_trk_2,20.0,-0.9999991655349731,0.9999942183494568,0.0726844160972785,0.7241416706355084,840.0
5,,,,,,,,,,pid_6116,obs_stats,sin_trk_0,21.0,-0.9999995827674866,0.9999995827674866,0.0761613023096287,0.7216233492195574,840.0
5,,,,,,,,,,pid_6116,obs_stats,sin_trk_1,22.0,-0.9998204708099364,0.999997079372406,0.1035952768417788,0.7120846655780791,840.0
5,,,,,,,,,,pid_6116,obs_stats,sin_trk_2,23.0,-0.9999921917915344,0.9999921917915344,0.0816809363485802,0.681792994670558,840.0
5,,,,,,,,,,pid_6116,obs_stats,dist_n_0,24.0,-0.6629690527915955,1.2435206174850464,-0.3421786096824993,0.3141217674986986,840.0
5,,,,,,,,,,pid_6116,obs_stats,dist_n_1,25.0,-0.6489925980567932,1.2575222253799438,-0.2587353466998182,0.37362038295218,840.0
5,,,,,,,,,,pid_6116,obs_stats,dist_n_2,26.0,-0.6241927742958069,1.725450038909912,-0.1902006941459453,0.4080568589014702,840.0
5,,,,,,,,,,pid_6232,obs_stats,cos_drift,0.0,-0.9999276399612428,1.0,-0.0050754656116492,0.7511258364491276,664.0
5,,,,,,,,,,pid_6232,obs_stats,sin_drift,1.0,-0.9999995827674866,0.9999127984046936,-0.0660358316838222,0.6579704897538664,664.0
5,,,,,,,,,,pid_6232,obs_stats,airspeed_norm,2.0,-0.4339915215969085,1.0000131130218506,-0.0323179186730651,0.2421677109853008,664.0
5,,,,,,,,,,pid_6232,obs_stats,risk_0,3.0,0.0140000004321336,0.9074242115020752,0.0954713355286989,0.1580596785617031,664.0
5,,,,,,,,,,pid_6232,obs_stats,risk_1,4.0,0.0140000004321336,0.4299325346946716,0.0328314689251717,0.0349576003485677,664.0
5,,,,,,,,,,pid_6232,obs_stats,risk_2,5.0,0.0140000004321336,0.1084458231925964,0.0214671106105782,0.0178775759577012,664.0
5,,,,,,,,,,pid_6232,obs_stats,x_r_0,6.0,-0.4975759387016296,0.441207617521286,-0.0094101070019652,0.1467685533503575,664.0
5,,,,,,,,,,pid_6232,obs_stats,x_r_1,7.0,-0.7552227973937988,0.5178942084312439,0.0040531806285382,0.231212509654765,664.0
5,,,,,,,,,,pid_6232,obs_stats,x_r_2,8.0,-1.0249968767166138,0.8595845103263855,-0.0241711645424632,0.2963910663358995,664.0
5,,,,,,,,,,pid_6232,obs_stats,y_r_0,9.0,-0.4347623288631439,0.6341942548751831,-0.0068893228864513,0.1625095704090821,664.0
5,,,,,,,,,,pid_6232,obs_stats,y_r_1,10.0,-0.5120261907577515,0.6140375137329102,-0.0188473604542258,0.2121940159564689,664.0
5,,,,,,,,,,pid_6232,obs_stats,y_r_2,11.0,-0.6366634964942932,0.7724189162254333,0.0048771939816146,0.2430564084924955,664.0
5,,,,,,,,,,pid_6232,obs_stats,vx_r_0,12.0,-0.7606580853462219,0.7606580853462219,-0.0238213655699278,0.2261399970980516,664.0
5,,,,,,,,,,pid_6232,obs_stats,vx_r_1,13.0,-0.755415678024292,0.7042233943939209,-0.004497843948547,0.2104594184712066,664.0
5,,,,,,,,,,pid_6232,obs_stats,vx_r_2,14.0,-0.5889849066734314,0.7441374063491821,-0.0158191892556737,0.2353756403645945,664.0
5,,,,,,,,,,pid_6232,obs_stats,vy_r_0,15.0,-0.940803289413452,0.9323983788490297,-0.0009854912319738,0.2547415439693971,664.0
5,,,,,,,,,,pid_6232,obs_stats,vy_r_1,16.0,-0.8749626874923706,0.9357178807258606,-0.0064260769288768,0.2424602160836899,664.0
5,,,,,,,,,,pid_6232,obs_stats,vy_r_2,17.0,-0.9012828469276428,0.940803289413452,0.0083953742621114,0.2473363157482342,664.0
5,,,,,,,,,,pid_6232,obs_stats,cos_trk_0,18.0,-0.9999036192893982,0.9999036192893982,-0.0571261958811006,0.6921317798350943,664.0
5,,,,,,,,,,pid_6232,obs_stats,cos_trk_1,19.0,-1.0,0.999972939491272,-0.0289635048879041,0.6955686140798727,664.0
5,,,,,,,,,,pid_6232,obs_stats,cos_trk_2,20.0,-0.9999889135360718,0.9999477863311768,-0.0504778514682638,0.7107434757292611,664.0
5,,,,,,,,,,pid_6232,obs_stats,sin_trk_0,21.0,-0.9999997615814208,0.9999997615814208,0.0157376423405191,0.7203787350404122,664.0
5,,,,,,,,,,pid_6232,obs_stats,sin_trk_1,22.0,-0.9999730587005616,0.9999983906745912,-0.0149183103160147,0.7187694723339111,664.0
5,,,,,,,,,,pid_6232,obs_stats,sin_trk_2,23.0,-0.999999701976776,0.999994695186615,0.0436836389406775,0.7013479979527076,664.0
5,,,,,,,,,,pid_6232,obs_stats,dist_n_0,24.0,-0.6436628699302673,0.2046219110488891,-0.4134021768128832,0.1457656224688839,664.0
5,,,,,,,,,,pid_6232,obs_stats,dist_n_1,25.0,-0.6251224279403687,0.4123396277427673,-0.2996122413186345,0.2020270413307154,664.0
5,,,,,,,,,,pid_6232,obs_stats,dist_n_2,26.0,-0.6312829256057739,0.8300765752792358,-0.2292652083688812,0.2658426996304044,664.0
6,,,,,,,,,,pid_10268,obs_stats,cos_drift,0.0,-0.9999854564666748,1.0,0.1795049184859641,0.7099680726597476,885.0
6,,,,,,,,,,pid_10268,obs_stats,sin_drift,1.0,-0.9999982714653016,0.999993085861206,-0.1162320749929597,0.6717833827745466,885.0
6,,,,,,,,,,pid_10268,obs_stats,airspeed_norm,2.0,-0.6542282104492188,1.0000131130218506,-0.0689750591973053,0.2578790295179133,885.0
6,,,,,,,,,,pid_10268,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.1508149789877781,0.2339373328460011,885.0
6,,,,,,,,,,pid_10268,obs_stats,risk_1,4.0,0.0140000004321336,0.7967344522476196,0.0465626844568019,0.082354919680387,885.0
6,,,,,,,,,,pid_10268,obs_stats,risk_2,5.0,0.0140000004321336,0.5140773057937622,0.0261020889831969,0.027600643163039,885.0
6,,,,,,,,,,pid_10268,obs_stats,x_r_0,6.0,-0.8435196280479431,0.7796801924705505,0.0237657781984357,0.1877757340429351,885.0
6,,,,,,,,,,pid_10268,obs_stats,x_r_1,7.0,-0.6103222370147705,1.238335132598877,0.0605376749214661,0.2549593567125596,885.0
6,,,,,,,,,,pid_10268,obs_stats,x_r_2,8.0,-1.5155471563339231,1.0704084634780884,-0.0234982165046257,0.2812163067770531,885.0
6,,,,,,,,,,pid_10268,obs_stats,y_r_0,9.0,-0.4036226272583008,1.088507890701294,0.0612875996226258,0.2095964303048077,885.0
6,,,,,,,,,,pid_10268,obs_stats,y_r_1,10.0,-0.5673754811286926,0.7877859473228455,0.0326735767696018,0.1923593572408272,885.0
6,,,,,,,,,,pid_10268,obs_stats,y_r_2,11.0,-0.6166611313819885,1.2394825220108032,0.0437842800889011,0.2775975967154128,885.0
6,,,,,,,,,,pid_10268,obs_stats,vx_r_0,12.0,-0.8742990493774414,0.7539942860603333,0.0088978996103771,0.2259373521356939,885.0
6,,,,,,,,,,pid_10268,obs_stats,vx_r_1,13.0,-0.546663224697113,0.8230615854263306,0.0174155180786781,0.2185614629650425,885.0
6,,,,,,,,,,pid_10268,obs_stats,vx_r_2,14.0,-0.7586000561714172,0.8790900707244873,0.0107565494788623,0.2284796084314068,885.0
6,,,,,,,,,,pid_10268,obs_stats,vy_r_0,15.0,-0.915866494178772,0.834003746509552,0.0105598676823623,0.2440564764717949,885.0
6,,,,,,,,,,pid_10268,obs_stats,vy_r_1,16.0,-0.9414039254188538,0.915866494178772,0.0155299329504486,0.2454034752286212,885.0
6,,,,,,,,,,pid_10268,obs_stats,vy_r_2,17.0,-0.8557881712913513,0.8322407007217407,0.0060874625097872,0.2396001746593447,885.0
6,,,,,,,,,,pid_10268,obs_stats,cos_trk_0,18.0,-0.9999999403953552,0.9999687075614928,0.0681970198472992,0.6861505901167415,885.0
6,,,,,,,,,,pid_10268,obs_stats,cos_trk_1,19.0,-0.9999935626983644,0.9999999403953552,0.0408574749567312,0.696890900994432,885.0
6,,,,,,,,,,pid_10268,obs_stats,cos_trk_2,20.0,-0.9999874830245972,0.9999935626983644,0.013488266132818,0.7098823685616769,885.0
6,,,,,,,,,,pid_10268,obs_stats,sin_trk_0,21.0,-0.9999995231628418,0.999999701976776,0.061175466518248,0.7224443393115654,885.0
6,,,,,,,,,,pid_10268,obs_stats,sin_trk_1,22.0,-0.9999999403953552,0.999997079372406,0.082979312925606,0.7119759245135767,885.0
6,,,,,,,,,,pid_10268,obs_stats,sin_trk_2,23.0,-0.9998347163200378,0.9999999403953552,0.0224573922346182,0.7046355085923569,885.0
6,,,,,,,,,,pid_10268,obs_stats,dist_n_0,24.0,-0.6585718393325806,1.1391987800598145,-0.3795844999678689,0.256834479247501,885.0
6,,,,,,,,,,pid_10268,obs_stats,dist_n_1,25.0,-0.6382677555084229,1.0758854150772097,-0.3193400611032832,0.2626691652735843,885.0
6,,,,,,,,,,pid_10268,obs_stats,dist_n_2,26.0,-0.6299312710762024,1.514934778213501,-0.250630610981051,0.3296976336710305,885.0
6,,,,,,,,,,pid_17000,obs_stats,cos_drift,0.0,-0.9999845027923584,1.0,0.059984261531638,0.7162882182451452,864.0
6,,,,,,,,,,pid_17000,obs_stats,sin_drift,1.0,-1.0,0.999956488609314,-0.0079390454224551,0.6960061457849414,864.0
6,,,,,,,,,,pid_17000,obs_stats,airspeed_norm,2.0,-0.9002611637115479,1.0000131130218506,-0.0681157513007983,0.2737681037729439,864.0
6,,,,,,,,,,pid_17000,obs_stats,risk_0,3.0,0.0140000004321336,0.9675032496452332,0.0957004858280049,0.1612604365413485,864.0
6,,,,,,,,,,pid_17000,obs_stats,risk_1,4.0,0.0140000004321336,0.4637085497379303,0.0319195105435533,0.0356667827934843,864.0
6,,,,,,,,,,pid_17000,obs_stats,risk_2,5.0,0.0140000004321336,0.1010979264974594,0.0199374999243041,0.0167749296043047,864.0
6,,,,,,,,,,pid_17000,obs_stats,x_r_0,6.0,-0.8181343674659729,0.928251326084137,0.0189833226247376,0.1786732249491123,864.0
6,,,,,,,,,,pid_17000,obs_stats,x_r_1,7.0,-1.1428606510162354,1.052051067352295,0.0411953853359018,0.2724660011950555,864.0
6,,,,,,,,,,pid_17000,obs_stats,x_r_2,8.0,-1.4918594360351562,1.0142314434051514,-0.0219929445236091,0.3138652406325466,864.0
6,,,,,,,,,,pid_17000,obs_stats,y_r_0,9.0,-0.7500685453414917,0.9500106573104858,-0.0166524769018215,0.1903361812811036,864.0
6,,,,,,,,,,pid_17000,obs_stats,y_r_1,10.0,-0.8355506658554077,0.9436368942260742,0.0245364827224639,0.2204634536410349,864.0
6,,,,,,,,,,pid_17000,obs_stats,y_r_2,11.0,-1.0254043340682983,0.9492722749710084,-0.0132686415216556,0.2977435412864945,864.0
6,,,,,,,,,,pid_17000,obs_stats,vx_r_0,12.0,-0.9005633592605591,0.9005633592605591,0.0042358911193366,0.2220326867717005,864.0
6,,,,,,,,,,pid_17000,obs_stats,vx_r_1,13.0,-0.8010982871055603,0.8147105574607849,0.0132369777386598,0.2139225369152465,864.0
6,,,,,,,,,,pid_17000,obs_stats,vx_r_2,14.0,-0.8397946953773499,0.7793282270431519,0.0007625010665458,0.2206929159067157,864.0
6,,,,,,,,,,pid_17000,obs_stats,vy_r_0,15.0,-0.867944598197937,0.9068952798843384,-0.0079967561646804,0.2086860091978037,864.0
6,,,,,,,,,,pid_17000,obs_stats,vy_r_1,16.0,-0.9466185569763184,0.8767377734184265,-0.0056890393785848,0.2231994829733543,864.0
6,,,,,,,,,,pid_17000,obs_stats,vy_r_2,17.0,-0.9068952798843384,0.867944598197937,-0.0193280554953903,0.2413124104156876,864.0
6,,,,,,,,,,pid_17000,obs_stats,cos_trk_0,18.0,-0.99999737739563,0.999709963798523,0.0187764406841611,0.7103055441956785,864.0
6,,,,,,,,,,pid_17000,obs_stats,cos_trk_1,19.0,-0.9998770952224731,0.9998884201049804,0.0456068021401532,0.696357388135328,864.0
6,,,,,,,,,,pid_17000,obs_stats,cos_trk_2,20.0,-0.9999956488609314,0.9999956488609314,-0.0033348512257631,0.6636923029523297,864.0
6,,,,,,,,,,pid_17000,obs_stats,sin_trk_0,21.0,-0.9999999403953552,0.9999986886978148,-0.0446079496959336,0.703050243464724,864.0
6,,,,,,,,,,pid_17000,obs_stats,sin_trk_1,22.0,-0.9999813437461852,0.9999999403953552,0.0055535342059254,0.7170298927848612,864.0
6,,,,,,,,,,pid_17000,obs_stats,sin_trk_2,23.0,-0.9999986886978148,0.9999999403953552,-0.0432626524316557,0.7475201102754486,864.0
6,,,,,,,,,,pid_17000,obs_stats,dist_n_0,24.0,-0.6611133813858032,0.9245611429214478,-0.3868962275213289,0.2095992307263525,864.0
6,,,,,,,,,,pid_17000,obs_stats,dist_n_1,25.0,-0.6611133813858032,1.0034642219543457,-0.2845648037769865,0.2762363702064027,864.0
6,,,,,,,,,,pid_17000,obs_stats,dist_n_2,26.0,-0.6110023260116577,1.3386380672454834,-0.1954994888000566,0.3341436993312124,864.0
6,,,,,,,,,,pid_17144,obs_stats,cos_drift,0.0,-1.0,1.0,0.2020775715731866,0.6913616575727104,764.0
6,,,,,,,,,,pid_17144,obs_stats,sin_drift,1.0,-0.9999988675117492,1.0,0.0652188340884675,0.6915068610410688,764.0
6,,,,,,,,,,pid_17144,obs_stats,airspeed_norm,2.0,-0.8769659399986267,1.0000131130218506,-0.0722683459780597,0.2910800178028063,764.0
6,,,,,,,,,,pid_17144,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.1269810559406037,0.2137077798242635,764.0
6,,,,,,,,,,pid_17144,obs_stats,risk_1,4.0,0.0140000004321336,0.6501596570014954,0.0345706720519518,0.0462224163326787,764.0
6,,,,,,,,,,pid_17144,obs_stats,risk_2,5.0,0.0140000004321336,0.0887403860688209,0.0210396942940994,0.0172740959969269,764.0
6,,,,,,,,,,pid_17144,obs_stats,x_r_0,6.0,-0.4050674140453338,1.352795124053955,0.0081904504468898,0.1541959287615811,764.0
6,,,,,,,,,,pid_17144,obs_stats,x_r_1,7.0,-0.4416304528713226,2.0149693489074707,0.1254095398287315,0.3911495849593474,764.0
6,,,,,,,,,,pid_17144,obs_stats,x_r_2,8.0,-0.6592132449150085,1.7701314687728882,0.0412443015401459,0.3084199563636533,764.0
6,,,,,,,,,,pid_17144,obs_stats,y_r_0,9.0,-0.6196104884147644,0.6350424289703369,-0.0212951821923377,0.1786566493748558,764.0
6,,,,,,,,,,pid_17144,obs_stats,y_r_1,10.0,-1.9704705476760864,0.8908587694168091,-0.0049528466797472,0.3390149537477633,764.0
6,,,,,,,,,,pid_17144,obs_stats,y_r_2,11.0,-2.2874090671539307,1.060584545135498,-0.1166520023680801,0.5199540566820482,764.0
6,,,,,,,,,,pid_17144,obs_stats,vx_r_0,12.0,-0.9284141659736632,0.9284141659736632,-0.0020100477648928,0.2191253171122299,764.0
6,,,,,,,,,,pid_17144,obs_stats,vx_r_1,13.0,-0.849269688129425,0.8469600677490234,0.0250195618680768,0.2236358581242404,764.0
6,,,,,,,,,,pid_17144,obs_stats,vx_r_2,14.0,-0.8640063405036926,0.8640063405036926,-0.0148461630826337,0.235134902268408,764.0
6,,,,,,,,,,pid_17144,obs_stats,vy_r_0,15.0,-0.7934173941612244,0.8690493702888489,0.0040381102940355,0.2266543520004098,764.0
6,,,,,,,,,,pid_17144,obs_stats,vy_r_1,16.0,-0.8699279427528381,0.9011557102203368,0.0199023219973917,0.2297554477294567,764.0
6,,,,,,,,,,pid_17144,obs_stats,vy_r_2,17.0,-0.9011557102203368,0.8019363284111023,-0.0417926462221048,0.2336047821197942,764.0
6,,,,,,,,,,pid_17144,obs_stats,cos_trk_0,18.0,-0.9999983906745912,0.9999068975448608,-0.0179127836283003,0.6788572884936116,764.0
6,,,,,,,,,,pid_17144,obs_stats,cos_trk_1,19.0,-0.9999881982803344,0.9999812245368958,0.1038555408963879,0.6813479098343881,764.0
6,,,,,,,,,,pid_17144,obs_stats,cos_trk_2,20.0,-0.9998952150344848,0.9999983906745912,-0.0348064672708979,0.7012314567217388,764.0
6,,,,,,,,,,pid_17144,obs_stats,sin_trk_0,21.0,-0.999964475631714,0.9999632239341736,0.0010594879790557,0.7349428435875193,764.0
6,,,,,,,,,,pid_17144,obs_stats,sin_trk_1,22.0,-0.9999991655349731,0.9999991655349731,0.0590304924206837,0.7230396716468285,764.0
6,,,,,,,,,,pid_17144,obs_stats,sin_trk_2,23.0,-0.999988853931427,0.999964475631714,-0.1422090389650298,0.6986573306304213,764.0
6,,,,,,,,,,pid_17144,obs_stats,dist_n_0,24.0,-0.6645467281341553,1.3259122371673584,-0.4155807516882587,0.1918658291764086,764.0
6,,,,,,,,,,pid_17144,obs_stats,dist_n_1,25.0,-0.6227501034736633,2.2680842876434326,-0.1904951963083596,0.5266141229690322,764.0
6,,,,,,,,,,pid_17144,obs_stats,dist_n_2,26.0,-0.6252905130386353,2.392429113388061,-0.0593583055687164,0.5546872465206518,764.0
6,,,,,,,,,,pid_18304,obs_stats,cos_drift,0.0,-0.9999985098838806,1.0,0.1211503867535614,0.7147195792696246,698.0
6,,,,,,,,,,pid_18304,obs_stats,sin_drift,1.0,-0.999992609024048,0.9999833106994628,-0.0806396080849637,0.6851277951561697,698.0
6,,,,,,,,,,pid_18304,obs_stats,airspeed_norm,2.0,-0.5639205574989319,1.0000131130218506,-0.0416521208922353,0.2663001654192167,698.0
6,,,,,,,,,,pid_18304,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.1337229576519555,0.2220859101444257,698.0
6,,,,,,,,,,pid_18304,obs_stats,risk_1,4.0,0.0140000004321336,0.9109097123146056,0.050697739584302,0.099032372344751,698.0
6,,,,,,,,,,pid_18304,obs_stats,risk_2,5.0,0.0140000004321336,0.1110493242740631,0.0248823044194511,0.0214037314362743,698.0
6,,,,,,,,,,pid_18304,obs_stats,x_r_0,6.0,-0.6871868371963501,0.6163468956947327,0.0169873827206768,0.1683524915615346,698.0
6,,,,,,,,,,pid_18304,obs_stats,x_r_1,7.0,-0.6743288636207581,0.833400547504425,0.0131106072199366,0.2003295314786805,698.0
6,,,,,,,,,,pid_18304,obs_stats,x_r_2,8.0,-0.815942108631134,0.8972899317741394,-0.0363768037823632,0.2467015324928807,698.0
6,,,,,,,,,,pid_18304,obs_stats,y_r_0,9.0,-0.5790085196495056,0.4345341622829437,0.0104549957868689,0.1616841255006171,698.0
6,,,,,,,,,,pid_18304,obs_stats,y_r_1,10.0,-0.6417930722236633,0.5877332091331482,-0.008065589068297,0.1852159213502835,698.0
6,,,,,,,,,,pid_18304,obs_stats,y_r_2,11.0,-0.6161928176879883,0.6239446401596069,0.007889452215166,0.2378256421436374,698.0
6,,,,,,,,,,pid_18304,obs_stats,vx_r_0,12.0,-0.9209991097450256,0.9129068851470948,0.002587333484019,0.2701774349484839,698.0
6,,,,,,,,,,pid_18304,obs_stats,vx_r_1,13.0,-0.9029385447502136,0.9209991097450256,-0.0099995276021135,0.2534152245728182,698.0
6,,,,,,,,,,pid_18304,obs_stats,vx_r_2,14.0,-0.9110307097434998,0.8918951153755188,-0.0196960686138805,0.2491489567577025,698.0
6,,,,,,,,,,pid_18304,obs_stats,vy_r_0,15.0,-0.7214999794960022,0.7843397855758667,-0.0030144088574098,0.221515026487639,698.0
6,,,,,,,,,,pid_18304,obs_stats,vy_r_1,16.0,-0.7843397855758667,0.9115407466888428,-0.0065195545813343,0.2308368913461464,698.0
6,,,,,,,,,,pid_18304,obs_stats,vy_r_2,17.0,-0.7789708971977234,0.629364550113678,0.0114695315565028,0.2218219468572271,698.0
6,,,,,,,,,,pid_18304,obs_stats,cos_trk_0,18.0,-0.9999998807907104,0.9999998807907104,0.0001766546492606,0.7374661369118259,698.0
6,,,,,,,,,,pid_18304,obs_stats,cos_trk_1,19.0,-0.9999916553497314,0.9999834895133972,-0.0460636032786354,0.710105985976317,698.0
6,,,,,,,,,,pid_18304,obs_stats,cos_trk_2,20.0,-0.9999997615814208,0.9999916553497314,-0.0876942011574833,0.7144912823227234,698.0
6,,,,,,,,,,pid_18304,obs_stats,sin_trk_0,21.0,-0.9999954104423524,0.999999463558197,0.0141030000309249,0.6762981622904832,698.0
6,,,,,,,,,,pid_18304,obs_stats,sin_trk_1,22.0,-0.999999463558197,1.0,0.0041187832767095,0.7035924398547166,698.0
6,,,,,,,,,,pid_18304,obs_stats,sin_trk_2,23.0,-1.0,1.0,0.0263401391837755,0.6946515836829766,698.0
6,,,,,,,,,,pid_18304,obs_stats,dist_n_0,24.0,-0.6563157439231873,0.2885563373565674,-0.4064057072466784,0.1724424951594748,698.0
6,,,,,,,,,,pid_18304,obs_stats,dist_n_1,25.0,-0.6513093709945679,0.4805030822753906,-0.3518338573944451,0.1830085264316684,698.0
