episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at,pid,agent
75,19,-0.0352576088815294,0.0526315789473684,0.0,-0.6698945687490602,1.0,0.0,0,1761058217.163902,pid_23392,KL004
72,8,-0.0462621427913712,0.125,0.0,-0.3700971423309702,1.0,0.0,0,1761058217.163902,pid_8580,KL006
70,6,-0.0498348515011837,0.1666666666666666,0.0,-0.2990091090071025,1.0,0.0,0,1761058217.169899,pid_38352,KL005
76,17,-0.0794532883450384,0.0,0.0,-1.3507059018656535,0.0,0.0,0,1761058217.1758983,pid_6332,KL003
77,22,-0.0445443685321855,0.0454545454545454,0.0,-0.9799761077080826,1.0,0.0,0,1761058217.1854303,pid_24100,KL001
77,17,-0.0354569880660954,0.0588235294117647,0.0,-0.6027687971236233,1.0,0.0,0,1761058217.1864295,pid_13548,KL005
77,4,-0.0470878638310286,0.25,0.0,-0.1883514553241145,1.0,0.0,0,1761058217.1894288,pid_20112,KL006
73,19,-0.0454100133350205,0.0526315789473684,-0.0526315789473684,-0.862790253365391,1.0,-1.0,1,1761058217.1984675,pid_13348,KL002
76,19,-0.0534973817159771,0.0,0.0,-1.0164502526035657,0.0,0.0,0,1761058217.2021265,pid_6332,KL004
77,23,-0.0302321412557819,0.0434782608695652,0.0,-0.695339248882985,1.0,0.0,0,1761058217.204642,pid_24100,KL003
77,22,-0.0530531165824653,0.0454545454545454,0.0,-1.1671685648142367,1.0,0.0,0,1761058217.2111545,pid_10428,KL002
77,22,-0.0636883299330956,0.0,0.0,-1.4011432585281045,0.0,0.0,0,1761058217.2111545,pid_10428,KL006
77,24,-0.0511636170241615,0.0416666666666666,0.0,-1.227926808579877,1.0,0.0,0,1761058217.220623,pid_24100,KL004
75,23,-0.0388392601179337,0.0434782608695652,0.0,-0.8933029827124763,1.0,0.0,0,1761058217.221626,pid_23392,KL005
77,20,-0.0390927755464916,0.05,-0.1,-0.7818555109298323,1.0,-2.0,2,1761058217.2331536,pid_13548,KL001
74,5,-0.0481444365588453,0.0,0.0,-0.2407221827942268,0.0,0.0,0,1761058217.2331536,pid_19688,KL005
73,8,-0.0383060639478126,0.125,0.0,-0.3064485115825012,1.0,0.0,0,1761058217.2390077,pid_11724,KL003
71,16,-0.0470412230641178,0.0625,0.0,-0.7526595690258855,1.0,0.0,0,1761058217.247456,pid_20224,KL003
77,21,-0.0374641219322792,0.0476190476190476,-0.0952380952380952,-0.7867465605778636,1.0,-2.0,2,1761058217.2534556,pid_13548,KL004
76,18,-0.0363361927244621,0.0555555555555555,0.0,-0.6540514690403177,1.0,0.0,0,1761058217.2644248,pid_25636,KL003
70,11,-0.0370320760734162,0.0909090909090909,0.0,-0.4073528368075788,1.0,0.0,0,1761058217.2724235,pid_38352,KL002
79,22,-0.0362871992206609,0.0454545454545454,0.0,-0.79831838285454,1.0,0.0,0,1761058217.2744231,pid_6156,KL006
78,2,-0.0487847723582487,0.5,0.0,-0.0975695447164974,1.0,0.0,0,1761058217.2809474,pid_24100,KL006
73,10,-0.0496717409368864,0.1,0.0,-0.4967174093688642,1.0,0.0,0,1761058217.2824883,pid_11724,KL005
76,11,-0.0714579724515109,0.0909090909090909,-0.0909090909090909,-0.7860376969666204,1.0,-1.0,1,1761058217.287495,pid_25220,KL005
72,7,-0.0527929514559578,0.1428571428571428,0.0,-0.3695506601917052,1.0,0.0,0,1761058217.2924974,pid_30812,KL004
70,12,-0.0600001118882368,0.0833333333333333,0.0,-0.720001342658842,1.0,0.0,0,1761058217.2930038,pid_38352,KL003
74,8,-0.0442182899169403,0.125,0.0,-0.353746319335523,1.0,0.0,0,1761058217.2985358,pid_19688,KL002
77,11,-0.0499149435680897,0.0909090909090909,0.0,-0.5490643792489868,1.0,0.0,0,1761058217.308851,pid_20112,KL004
76,20,-0.0393609743429145,0.05,0.0,-0.7872194868582904,1.0,0.0,0,1761058217.3093784,pid_25636,KL002
76,10,-0.0442515009310121,0.1,0.0,-0.4425150093101214,1.0,0.0,0,1761058217.3158846,pid_19792,KL004
80,1,-0.1782942080285906,1.0,0.0,-0.1782942080285906,1.0,0.0,0,1761058217.316881,pid_6156,KL003
71,20,-0.0469979268684833,0.05,-0.15,-0.939958537369667,1.0,-3.0,3,1761058217.3198812,pid_20224,KL004
76,13,-0.0448103651436543,0.0769230769230769,0.0,-0.5825347468675065,1.0,0.0,0,1761058217.3208818,pid_25220,KL003
72,9,-0.0364157830852072,0.1111111111111111,0.0,-0.3277420477668649,1.0,0.0,0,1761058217.3239589,pid_30812,KL001
76,21,-0.041272788526294,0.0476190476190476,0.0,-0.8667285590521739,1.0,0.0,0,1761058217.3274076,pid_25636,KL001
71,8,-0.0554462421072071,0.125,0.0,-0.4435699368576568,1.0,0.0,0,1761058217.3274076,pid_20856,KL005
74,7,-0.0614624755634366,0.1428571428571428,0.0,-0.4302373289440565,1.0,0.0,0,1761058217.3384156,pid_13348,KL003
76,12,-0.0361032049018446,0.0833333333333333,0.0,-0.4332384588221353,1.0,0.0,0,1761058217.348932,pid_19792,KL005
76,15,-0.0490808033039209,0.0666666666666666,-0.1333333333333333,-0.7362120495588135,1.0,-2.0,2,1761058217.3509417,pid_25220,KL004
72,11,-0.0363154622982937,0.0909090909090909,0.0,-0.3994700852812312,1.0,0.0,0,1761058217.3542671,pid_30812,KL006
72,20,-0.0401433012402517,0.05,-0.05,-0.8028660248050342,1.0,-1.0,1,1761058217.3581653,pid_8580,KL001
71,10,-0.0574540368420927,0.1,-0.5,-0.574540368420927,1.0,-5.0,5,1761058217.3601766,pid_20856,KL001
71,10,-0.0330592178995663,0.1,-0.5,-0.3305921789956632,1.0,-5.0,5,1761058217.3601766,pid_20856,KL006
76,23,-0.0739009147869625,0.0434782608695652,0.0,-1.6997210401001392,1.0,0.0,0,1761058217.3625724,pid_25636,KL004
78,5,-0.0555468283171418,0.2,0.0,-0.2777341415857091,1.0,0.0,0,1761058217.3625724,pid_13548,KL004
71,11,-0.0398114342234959,0.0909090909090909,-1.0,-0.4379257764584557,1.0,-11.0,11,1761058217.366582,pid_24476,KL003
71,11,-0.0432637121163497,0.0909090909090909,0.0,-0.4759008332798473,1.0,0.0,0,1761058217.366582,pid_24476,KL005
72,21,-0.0432143565845707,0.0476190476190476,0.0,-0.9075014882759858,1.0,0.0,0,1761058217.3751152,pid_8580,KL002
72,13,-0.0475503419385981,0.0769230769230769,-0.1538461538461538,-0.6181544452017758,1.0,-2.0,2,1761058217.382499,pid_30812,KL002
72,13,-0.0575199518926508,0.0769230769230769,-0.0769230769230769,-0.7477593746044612,1.0,-1.0,1,1761058217.382499,pid_30812,KL005
73,15,-0.048331973609066,0.0666666666666666,-0.1333333333333333,-0.724979604135991,1.0,-2.0,2,1761058217.383499,pid_11724,KL002
71,24,-0.0391513086212322,0.0416666666666666,-0.125,-0.9396314069095746,1.0,-3.0,3,1761058217.3844988,pid_20224,KL002
70,17,-0.0673562373742068,0.0,0.0,-1.1450560353615158,0.0,0.0,0,1761058217.3865,pid_38352,KL001
71,12,-0.039982687113166,0.0833333333333333,-0.9166666666666666,-0.4797922453579922,1.0,-11.0,11,1761058217.3875017,pid_24476,KL004
77,9,-0.0495118783790041,0.1111111111111111,0.0,-0.4456069054110371,1.0,0.0,0,1761058217.3904972,pid_6332,KL001
76,8,-0.0654415036403319,0.125,0.0,-0.5235320291226558,1.0,0.0,0,1761058217.394015,pid_23392,KL003
76,15,-0.0453242951868412,0.0666666666666666,-0.0666666666666666,-0.6798644278026188,1.0,-1.0,1,1761058217.395017,pid_19792,KL002
76,15,-0.0466547133975055,0.0666666666666666,0.0,-0.6998207009625829,1.0,0.0,0,1761058217.395017,pid_19792,KL003
77,17,-0.0312730218833764,0.0588235294117647,0.0,-0.5316413720173991,1.0,0.0,0,1761058217.4002855,pid_20112,KL001
77,17,-0.0410886539451204,0.0588235294117647,-0.1764705882352941,-0.6985071170670483,1.0,-3.0,3,1761058217.4002855,pid_20112,KL005
71,13,-0.0367588678579202,0.0769230769230769,0.0,-0.4778652821529636,1.0,0.0,0,1761058217.406434,pid_24476,KL006
77,18,-0.0572492388156271,0.0555555555555555,-0.1111111111111111,-1.0304862986812886,1.0,-2.0,2,1761058217.414453,pid_20112,KL002
77,18,-0.0452245147614323,0.0555555555555555,-0.0555555555555555,-0.8140412657057816,1.0,-1.0,1,1761058217.414453,pid_20112,KL003
76,27,-0.0366448695457003,0.037037037037037,0.0,-0.989411477733908,1.0,0.0,0,1761058217.424021,pid_25636,KL005
74,13,-0.0378920103995345,0.0769230769230769,0.0,-0.4925961351939496,1.0,0.0,0,1761058217.4325445,pid_13348,KL004
74,13,-0.0371082631544066,0.0769230769230769,0.0,-0.4824074210072863,1.0,0.0,0,1761058217.4325445,pid_13348,KL006
78,11,-0.0624642830789838,0.0909090909090909,0.0,-0.6871071138688223,1.0,0.0,0,1761058217.4355433,pid_10428,KL002
74,15,-0.062788225380419,0.0,-0.0666666666666666,-0.9418233807062856,0.0,-1.0,1,1761058217.4355433,pid_19688,KL004
78,11,-0.0542647494289778,0.0909090909090909,0.0,-0.5969122437187564,1.0,0.0,0,1761058217.4355433,pid_24100,KL005
78,10,-0.0455196814172782,0.1,0.0,-0.455196814172782,1.0,0.0,0,1761058217.4425256,pid_13548,KL001
76,12,-0.0543753646912029,0.0833333333333333,0.0,-0.6525043762944348,1.0,0.0,0,1761058217.457658,pid_23392,KL002
77,13,-0.0455534911354495,0.0769230769230769,0.0,-0.5921953847608444,1.0,0.0,0,1761058217.457658,pid_6332,KL003
71,16,-0.0299414531782416,0.0625,0.0,-0.4790632508518663,1.0,0.0,0,1761058217.4586675,pid_24476,KL002
74,15,-0.0409760649772901,0.0666666666666666,0.0,-0.6146409746593516,1.0,0.0,0,1761058217.4606664,pid_13348,KL001
74,15,-0.0323889257761662,0.0666666666666666,0.0,-0.4858338866424937,1.0,0.0,0,1761058217.4606664,pid_13348,KL005
71,16,-0.03130318228383,0.0625,0.0,-0.5008509165412811,1.0,0.0,0,1761058217.462666,pid_20856,KL002
71,16,-0.0442186522559033,0.0625,0.0,-0.707498436094453,1.0,0.0,0,1761058217.462666,pid_20856,KL003
71,16,-0.0437223148322596,0.0625,0.0,-0.699557037316154,1.0,0.0,0,1761058217.462666,pid_20856,KL004
73,20,-0.0393781753225419,0.05,-0.05,-0.787563506450839,1.0,-1.0,1,1761058217.4656756,pid_11724,KL001
78,13,-0.0536659207383972,0.0769230769230769,0.0,-0.6976569695991646,1.0,0.0,0,1761058217.4656756,pid_10428,KL001
74,17,-0.0333914499623363,0.0588235294117647,-0.0588235294117647,-0.5676546493597188,1.0,-1.0,1,1761058217.4726737,pid_19688,KL006
78,12,-0.0880886643475937,0.0,0.0,-1.0570639721711246,0.0,0.0,0,1761058217.4726737,pid_13548,KL006
76,21,-0.0412494498734616,0.0476190476190476,-0.0476190476190476,-0.8662384473426948,1.0,-1.0,1,1761058217.4736717,pid_19792,KL001
73,21,-0.0318006337223298,0.0476190476190476,0.0,-0.6678133081689269,1.0,0.0,0,1761058217.480188,pid_11724,KL006
76,24,-0.0323233927367587,0.0416666666666666,0.0,-0.7757614256822098,1.0,0.0,0,1761058217.4811883,pid_25220,KL006
76,14,-0.050710345391761,0.0714285714285714,0.0,-0.7099448354846543,1.0,0.0,0,1761058217.4872594,pid_23392,KL004
76,14,-0.0599965059477232,0.0714285714285714,0.0,-0.839951083268125,1.0,0.0,0,1761058217.4872594,pid_23392,KL005
74,18,-0.0578779757924825,0.0,0.0,-1.041803564264686,0.0,0.0,0,1761058217.4890182,pid_19688,KL003
76,25,-0.0394918004001767,0.04,0.0,-0.9872950100044195,1.0,0.0,0,1761058217.493654,pid_25220,KL002
70,24,-0.035680168542743,0.0416666666666666,-0.4166666666666667,-0.8563240450258338,1.0,-10.0,10,1761058217.493654,pid_38352,KL004
80,12,-0.0457013924864058,0.0833333333333333,0.0,-0.5484167098368704,1.0,0.0,0,1761058217.4951923,pid_6156,KL002
74,18,-0.0390641296550293,0.0555555555555555,0.0,-0.7031543337905288,1.0,0.0,0,1761058217.4997492,pid_13348,KL002
78,14,-0.0332025117269303,0.0714285714285714,0.0,-0.464835164177025,1.0,0.0,0,1761058217.5024755,pid_13548,KL002
78,15,-0.0425174149490243,0.0666666666666666,0.0,-0.6377612242353647,1.0,0.0,0,1761058217.5024755,pid_10428,KL006
71,19,-0.0436703747675995,0.0526315789473684,0.0,-0.829737120584391,1.0,0.0,0,1761058217.5084772,pid_24476,KL001
80,13,-0.0293745443493609,0.0769230769230769,0.0,-0.3818690765416927,1.0,0.0,0,1761058217.5114768,pid_6156,KL004
78,15,-0.0389845987728043,0.0666666666666666,-0.3333333333333333,-0.584768981592065,1.0,-5.0,5,1761058217.516815,pid_24100,KL001
77,17,-0.0343774824769677,0.0588235294117647,0.0,-0.5844172021084509,1.0,0.0,0,1761058217.5240402,pid_6332,KL006
70,26,-0.0430579701545583,0.0384615384615384,-0.3846153846153846,-1.1195072240185169,1.0,-10.0,10,1761058217.5290408,pid_38352,KL006
73,25,-0.0371562432608023,0.04,-0.12,-0.9289060815200592,1.0,-3.0,3,1761058217.5350387,pid_11724,KL004
78,16,-0.0508966218577235,0.0625,-0.1875,-0.8143459497235773,1.0,-3.0,3,1761058217.5350387,pid_24100,KL004
77,6,-0.0400672885454922,0.1666666666666666,0.0,-0.2404037312729535,1.0,0.0,0,1761058217.549745,pid_25636,KL005
77,2,-0.087270124152871,0.0,0.0,-0.1745402483057421,0.0,0.0,0,1761058217.5507588,pid_25220,KL003
77,19,-0.0423556421939791,0.0526315789473684,0.0,-0.8047572016856029,1.0,0.0,0,1761058217.5537531,pid_6332,KL004
78,18,-0.0390365409205762,0.0555555555555555,0.0,-0.702657736570372,1.0,0.0,0,1761058217.557762,pid_13548,KL005
76,19,-0.0592974291917087,0.0526315789473684,0.0,-1.1266511546424665,1.0,0.0,0,1761058217.5617602,pid_23392,KL001
77,20,-0.0414393985620674,0.05,0.0,-0.8287879712413497,1.0,0.0,0,1761058217.5677595,pid_6332,KL002
78,8,-0.0530998422544754,0.0,0.0,-0.4247987380358032,0.0,0.0,0,1761058217.572851,pid_20112,KL006
74,23,-0.0595016074208203,0.0434782608695652,0.0,-1.3685369706788677,1.0,0.0,0,1761058217.5738506,pid_19688,KL001
78,20,-0.0485335689727607,0.05,0.0,-0.9706713794552144,1.0,0.0,0,1761058217.5738506,pid_10428,KL003
76,20,-0.0501103510670357,0.05,0.0,-1.0022070213407157,1.0,0.0,0,1761058217.5738506,pid_23392,KL006
77,4,-0.1576654680818275,0.0,0.0,-0.6306618723273103,0.0,0.0,0,1761058217.5803752,pid_25220,KL001
77,21,-0.0406261925950659,0.0476190476190476,0.0,-0.8531500444963851,1.0,0.0,0,1761058217.5813742,pid_6332,KL005
80,18,-0.0444353085627846,0.0555555555555555,0.0,-0.7998355541301236,1.0,0.0,0,1761058217.583376,pid_6156,KL006
72,26,-0.0428367873411482,0.0384615384615384,0.0,-1.113756470869854,1.0,0.0,0,1761058217.5853777,pid_30812,KL003
73,8,-0.0560647230775719,0.0,-0.125,-0.4485177846205755,0.0,-1.0,1,1761058217.5853777,pid_8580,KL005
77,3,-0.0576464667675506,0.3333333333333333,0.0,-0.1729394003026519,1.0,0.0,0,1761058217.5883732,pid_19792,KL005
75,4,-0.03205625499617,0.25,0.0,-0.1282250199846802,1.0,0.0,0,1761058217.5944023,pid_13348,KL002
80,19,-0.0305187663124715,0.0526315789473684,-0.0526315789473684,-0.5798565599369586,1.0,-1.0,1,1761058217.5964024,pid_6156,KL005
78,21,-0.042921764218728,0.0476190476190476,0.0,-0.9013570485932896,1.0,0.0,0,1761058217.5984054,pid_13548,KL003
78,22,-0.0340687479418215,0.0454545454545454,0.0,-0.749512454720075,1.0,0.0,0,1761058217.601406,pid_10428,KL004
78,10,-0.047452345621641,0.1,0.0,-0.4745234562164109,1.0,0.0,0,1761058217.6044042,pid_20112,KL002
80,20,-0.0379831008905524,0.05,0.0,-0.7596620178110497,1.0,0.0,0,1761058217.609918,pid_6156,KL001
74,3,-0.0678063065103097,0.3333333333333333,0.0,-0.2034189195309294,1.0,0.0,0,1761058217.609918,pid_11724,KL004
77,6,-0.0368348524176216,0.0,0.0,-0.2210091145057302,0.0,0.0,0,1761058217.6123493,pid_25220,KL005
78,23,-0.0427310905486314,0.0434782608695652,0.0,-0.982815082618524,1.0,0.0,0,1761058217.6143477,pid_10428,KL005
72,10,-0.04517397800051,0.1,0.0,-0.4517397800051006,1.0,0.0,0,1761058217.619784,pid_20224,KL004
78,21,-0.0365487717919831,0.0476190476190476,-0.2857142857142857,-0.7675242076316453,1.0,-6.0,6,1761058217.6237943,pid_24100,KL003
74,4,-0.0783600595513449,0.25,-0.25,-0.3134402382053797,1.0,-1.0,1,1761058217.6259482,pid_11724,KL005
77,7,-0.0672543221963646,0.1428571428571428,0.0,-0.4707802553745526,1.0,0.0,0,1761058217.6289575,pid_25220,KL004
78,22,-0.0362054463393078,0.0454545454545454,-0.0909090909090909,-0.7965198194647735,1.0,-2.0,2,1761058217.6409583,pid_24100,KL002
74,5,-0.0639677685375675,0.2,-0.2,-0.3198388426878374,1.0,-1.0,1,1761058217.6409583,pid_11724,KL006
73,11,-0.0315973257923153,0.0909090909090909,0.0,-0.3475705837154689,1.0,0.0,0,1761058217.6535523,pid_8580,KL001
73,11,-0.0403382076522595,0.0909090909090909,-0.2727272727272727,-0.4437202841748545,1.0,-3.0,3,1761058217.6535523,pid_8580,KL003
77,3,-0.0444493718563102,0.3333333333333333,0.0,-0.1333481155689307,1.0,0.0,0,1761058217.6555529,pid_23392,KL006
78,3,-0.0660296202021047,0.3333333333333333,-0.3333333333333333,-0.1980888606063142,1.0,-1.0,1,1761058217.6585517,pid_6332,KL006
77,13,-0.0505985514532797,0.0769230769230769,-0.0769230769230769,-0.6577811688926365,1.0,-1.0,1,1761058217.6665614,pid_25636,KL001
77,13,-0.0422255990499787,0.0769230769230769,0.0,-0.5489327876497242,1.0,0.0,0,1761058217.6665614,pid_25636,KL004
77,13,-0.047668929268198,0.0769230769230769,-0.0769230769230769,-0.6196960804865752,1.0,-1.0,1,1761058217.6665614,pid_25636,KL006
78,14,-0.0485266757743132,0.0,0.0,-0.6793734608403856,0.0,0.0,0,1761058217.6675625,pid_20112,KL004
72,13,-0.0682262917759494,0.0769230769230769,0.0,-0.886941793087343,1.0,0.0,0,1761058217.668563,pid_20224,KL002
77,4,-0.0614166360699998,0.0,0.0,-0.2456665442799995,0.0,0.0,0,1761058217.6715617,pid_23392,KL004
77,10,-0.0460910395769165,0.1,0.0,-0.4609103957691655,1.0,0.0,0,1761058217.673561,pid_25220,KL006
77,8,-0.0489401628561575,0.0,0.0,-0.3915213028492604,0.0,0.0,0,1761058217.675563,pid_19792,KL001
77,8,-0.0474778283291338,0.125,-0.375,-0.379822626633071,1.0,-3.0,3,1761058217.675563,pid_19792,KL004
75,3,-0.0712539073475515,0.3333333333333333,0.0,-0.2137617220426547,1.0,0.0,0,1761058217.6800816,pid_19688,KL004
72,14,-0.0379057458467021,0.0714285714285714,-0.0714285714285714,-0.5306804418538299,1.0,-1.0,1,1761058217.683092,pid_20224,KL001
77,11,-0.0353623810904936,0.0909090909090909,0.0,-0.3889861919954296,1.0,0.0,0,1761058217.6870892,pid_25220,KL002
73,13,-0.0569947149105095,0.0769230769230769,-0.1538461538461538,-0.7409312938366241,1.0,-2.0,2,1761058217.69461,pid_8580,KL004
78,16,-0.0364407860383643,0.0625,0.0,-0.5830525766138298,1.0,0.0,0,1761058217.6981502,pid_20112,KL003
78,16,-0.0406501142638827,0.0625,0.0,-0.6504018282221233,1.0,0.0,0,1761058217.6981502,pid_20112,KL005
72,15,-0.0656688705817904,0.0,-0.0666666666666666,-0.9850330587268568,0.0,-1.0,1,1761058217.6981502,pid_20224,KL006
71,7,-0.0498034190752626,0.1428571428571428,0.0,-0.3486239335268386,1.0,0.0,0,1761058217.7235978,pid_38352,KL001
72,17,-0.0504619434989601,0.0588235294117647,0.0,-0.8578530394823224,1.0,0.0,0,1761058217.7246013,pid_20224,KL003
81,5,-0.0396212424547883,0.2,0.0,-0.1981062122739418,1.0,0.0,0,1761058217.725602,pid_6156,KL002
77,17,-0.0529664135642125,0.0588235294117647,-0.0588235294117647,-0.9004290305916125,1.0,-1.0,1,1761058217.728606,pid_25636,KL003
72,8,-0.0549062198157181,0.125,0.0,-0.4392497585257454,1.0,0.0,0,1761058217.7296052,pid_24476,KL005
72,12,-0.0361325836059553,0.0,0.0,-0.4335910032714644,0.0,0.0,0,1761058217.730605,pid_20856,KL006
75,10,-0.045029203332638,0.1,0.0,-0.4502920333263802,1.0,0.0,0,1761058217.7326052,pid_13348,KL001
72,18,-0.0569510715437599,0.0,0.0,-1.0251192877876798,0.0,0.0,0,1761058217.737607,pid_20224,KL005
73,16,-0.0317823827654673,0.0625,0.0,-0.5085181242474777,1.0,0.0,0,1761058217.749756,pid_8580,KL006
79,4,-0.0216144467980953,0.25,0.0,-0.0864577871923815,1.0,0.0,0,1761058217.7689283,pid_24100,KL003
79,4,-0.0840034470586817,0.0,0.0,-0.336013788234727,0.0,0.0,0,1761058217.7689283,pid_24100,KL004
79,4,-0.0873666874705797,0.25,0.0,-0.3494667498823189,1.0,0.0,0,1761058217.7689283,pid_24100,KL005
72,10,-0.0334966608823499,0.1,0.0,-0.3349666088234991,1.0,0.0,0,1761058217.77293,pid_24476,KL001
74,13,-0.0475754752225132,0.0,0.0,-0.6184811778926722,0.0,0.0,0,1761058217.7814846,pid_11724,KL003
79,7,-0.04531239851046,0.1428571428571428,0.0,-0.3171867895732204,1.0,0.0,0,1761058217.7830255,pid_10428,KL004
75,13,-0.0564358656745281,0.0769230769230769,0.0,-0.7336662537688654,1.0,0.0,0,1761058217.796104,pid_13348,KL005
81,10,-0.0342484613154586,0.1,0.0,-0.3424846131545866,1.0,0.0,0,1761058217.8061385,pid_6156,KL006
71,11,-0.0443807646482388,0.0909090909090909,0.0,-0.4881884111306269,1.0,0.0,0,1761058217.81096,pid_38352,KL004
79,9,-0.0439943093892105,0.1111111111111111,-0.5555555555555556,-0.3959487845028945,1.0,-5.0,5,1761058217.814958,pid_10428,KL002
79,9,-0.022926016573259,0.1111111111111111,0.0,-0.2063341491593315,1.0,0.0,0,1761058217.814958,pid_10428,KL005
75,14,-0.0473831276421363,0.0714285714285714,0.0,-0.6633637869899094,1.0,0.0,0,1761058217.814958,pid_13348,KL006
78,12,-0.0511652959664002,0.0833333333333333,-0.0833333333333333,-0.6139835515968031,1.0,-1.0,1,1761058217.8159573,pid_6332,KL004
78,26,-0.0309047225451426,0.0384615384615384,0.0,-0.8035227861737089,1.0,0.0,0,1761058217.8266358,pid_20112,KL001
79,10,-0.0759641697776187,0.1,0.0,-0.7596416977761876,1.0,0.0,0,1761058217.8286357,pid_13548,KL001
79,10,-0.0644978055445038,0.1,-0.6,-0.6449780554450385,1.0,-6.0,6,1761058217.8303769,pid_10428,KL001
71,12,-0.0549349728686691,0.0833333333333333,0.0,-0.65921967442403,1.0,0.0,0,1761058217.8313746,pid_38352,KL005
73,4,-0.0758429270517821,0.25,0.0,-0.3033717082071284,1.0,0.0,0,1761058217.8333745,pid_20224,KL004
75,15,-0.0413453959486267,0.0666666666666666,0.0,-0.6201809392294015,1.0,0.0,0,1761058217.8353746,pid_13348,KL003
72,13,-0.0415920665330896,0.0769230769230769,0.0,-0.5406968649301653,1.0,0.0,0,1761058217.8353746,pid_24476,KL004
77,17,-0.0434830773467738,0.0588235294117647,0.0,-0.7392123148951562,1.0,0.0,0,1761058217.836374,pid_19792,KL006
72,17,-0.0420010075448924,0.0588235294117647,-0.1176470588235294,-0.7140171282631721,1.0,-2.0,2,1761058217.8414004,pid_20856,KL003
78,6,-0.0546980821771973,0.0,0.0,-0.3281884930631841,0.0,0.0,0,1761058217.8414004,pid_25220,KL005
77,13,-0.0371402484609729,0.0769230769230769,0.0,-0.4828232299926487,1.0,0.0,0,1761058217.8429067,pid_23392,KL002
73,10,-0.0503834694975412,0.1,0.0,-0.5038346949754127,1.0,0.0,0,1761058217.8429067,pid_30812,KL004
79,11,-0.038762008850796,0.0909090909090909,0.0,-0.4263820973587568,1.0,0.0,0,1761058217.8445108,pid_13548,KL004
74,17,-0.0451814366967655,0.0588235294117647,-0.0588235294117647,-0.7680844238450142,1.0,-1.0,1,1761058217.846521,pid_11724,KL002
79,8,-0.0629798868262505,0.125,0.0,-0.5038390946100044,1.0,0.0,0,1761058217.8485205,pid_24100,KL002
75,13,-0.0466317238793565,0.0769230769230769,0.0,-0.6062124104316348,1.0,0.0,0,1761058217.8535278,pid_19688,KL006
72,14,-0.044842333409569,0.0714285714285714,0.0,-0.6277926677339668,1.0,0.0,0,1761058217.8555264,pid_24476,KL003
77,27,-0.046500700483424,0.037037037037037,-0.037037037037037,-1.2555189130524482,1.0,-1.0,1,1761058217.8565278,pid_25636,KL002
72,18,-0.0470145023502379,0.0555555555555555,0.0,-0.8462610423042826,1.0,0.0,0,1761058217.8625307,pid_20856,KL005
71,14,-0.0584443497845766,0.0714285714285714,0.0,-0.8182208969840726,1.0,0.0,0,1761058217.8645284,pid_38352,KL003
71,14,-0.0415387594979333,0.0714285714285714,0.0,-0.5815426329710665,1.0,0.0,0,1761058217.8645284,pid_38352,KL006
73,24,-0.03993871853553,0.0416666666666666,0.0,-0.9585292448527204,1.0,0.0,0,1761058217.8720472,pid_8580,KL002
72,19,-0.0703083762639488,0.0,0.0,-1.3358591490150278,0.0,0.0,0,1761058217.881564,pid_20856,KL004
81,15,-0.0351475205706791,0.0666666666666666,0.0,-0.5272128085601866,1.0,0.0,0,1761058217.8855665,pid_6156,KL004
77,20,-0.0375124431276484,0.05,0.0,-0.7502488625529685,1.0,0.0,0,1761058217.8915615,pid_19792,KL002
72,16,-0.0408704182503832,0.0625,0.0,-0.653926692006132,1.0,0.0,0,1761058217.8940802,pid_24476,KL006
72,20,-0.0443029134362118,0.05,0.0,-0.8860582687242374,1.0,0.0,0,1761058217.8990889,pid_20856,KL001
77,16,-0.0431667955847753,0.0625,0.0,-0.6906687293564049,1.0,0.0,0,1761058217.9030857,pid_23392,KL001
79,13,-0.0447411607422612,0.0769230769230769,0.0,-0.5816350896493957,1.0,0.0,0,1761058217.906086,pid_13548,KL002
79,13,-0.0526075392261956,0.0769230769230769,0.0,-0.6838980099405435,1.0,0.0,0,1761058217.906086,pid_13548,KL003
78,16,-0.0400235428481365,0.0625,0.0,-0.6403766855701846,1.0,0.0,0,1761058217.906086,pid_6332,KL005
79,13,-0.0421023634362906,0.0769230769230769,0.0,-0.5473307246717785,1.0,0.0,0,1761058217.906086,pid_13548,KL006
73,14,-0.0350679204203595,0.0714285714285714,0.0,-0.4909508858850335,1.0,0.0,0,1761058217.910498,pid_30812,KL001
73,8,-0.0950067588660881,0.0,0.0,-0.7600540709287051,0.0,0.0,0,1761058217.9150257,pid_20224,KL003
72,21,-0.0559985949292727,0.0476190476190476,-0.0952380952380952,-1.175970493514727,1.0,-2.0,2,1761058217.9200232,pid_20856,KL002
79,15,-0.0523106086761533,0.0666666666666666,0.0,-0.7846591301423005,1.0,0.0,0,1761058217.9200232,pid_10428,KL003
78,10,-0.0384218545046869,0.1,0.0,-0.3842185450468692,1.0,0.0,0,1761058217.9240267,pid_25220,KL001
74,21,-0.0349803050540615,0.0476190476190476,-0.0476190476190476,-0.7345864061352921,1.0,-1.0,1,1761058217.9250245,pid_11724,KL001
77,22,-0.0306221896785782,0.0454545454545454,-0.1363636363636363,-0.6736881729287211,1.0,-3.0,3,1761058217.9250245,pid_19792,KL003
