episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent,total_intrusions
5,5,-0.1496728519925768,0.0,0.0,-0.7483642599628841,0.0,0.0,1761049249.321829,pid_35976,KL004,0.0
4,37,-0.1747051135734769,0.0,0.0,-6.464089202218646,0.0,0.0,1761049249.3338363,pid_15836,KL001,0.0
3,115,-0.1424588980179099,0.0,0.0,-16.382773272059648,0.0,0.0,1761049249.3930607,pid_14604,KL001,0.0
4,42,-0.1143386989475931,0.0,0.0,-4.802225355798912,0.0,0.0,1761049249.433957,pid_35760,KL006,0.0
3,67,-0.1242915363194726,0.0,0.0,-8.32753293340467,0.0,0.0,1761049249.4359586,pid_29504,KL002,0.0
4,9,-0.0968993995189859,0.0,0.0,-0.8720945956708736,0.0,0.0,1761049249.4434617,pid_9572,KL001,0.0
4,73,-0.1932346660767894,0.0,0.0,-14.106130623605626,0.0,0.0,1761049249.4454722,pid_21968,KL005,0.0
4,78,-0.154974417051386,0.0,0.0,-12.088004530008114,0.0,0.0,1761049249.457471,pid_23084,KL001,0.0
5,17,-0.1051840020889774,0.0,0.0,-1.788128035512616,0.0,0.0,1761049249.5018504,pid_35976,KL001,0.0
2,118,-0.1322145529200213,0.0,-0.0508474576271186,-15.60131724456252,0.0,-6.0,1761049249.5048614,pid_36440,KL003,6.0
5,19,-0.1488713069300697,0.0,0.0,-2.8285548316713243,0.0,0.0,1761049249.526855,pid_35976,KL006,0.0
4,71,-0.1811221452881828,0.0,0.0,-12.859672315460983,0.0,0.0,1761049249.552751,pid_25236,KL001,0.0
5,6,-0.1195679187591646,0.0,0.0,-0.7174075125549878,0.0,0.0,1761049249.5819592,pid_23084,KL005,0.0
3,52,-0.1309448067975688,0.0,-0.0192307692307692,-6.809129953473578,0.0,-1.0,1761049249.5860057,pid_35860,KL005,1.0
3,54,-0.1682371583743913,0.0,0.0,-9.08480655221713,0.0,0.0,1761049249.6221492,pid_3984,KL001,0.0
5,46,-0.230413778904817,0.0,0.0,-10.599033829621584,0.0,0.0,1761049249.630023,pid_34760,KL002,0.0
4,13,-0.0670792845195131,0.0,0.0,-0.872030698753671,0.0,0.0,1761049249.6824782,pid_14604,KL002,0.0
4,62,-0.1306288865758985,0.0,0.0,-8.098990967705706,0.0,0.0,1761049249.7262454,pid_2488,KL004,0.0
3,64,-0.1588869388638853,0.0,0.0,-10.16876408728866,0.0,0.0,1761049249.732255,pid_35860,KL001,0.0
4,16,-0.2198631933554368,0.0,0.0,-3.5178110936869893,0.0,0.0,1761049249.7362535,pid_14604,KL005,0.0
5,81,-0.1414225359679818,0.0,0.0,-11.455225413406533,0.0,0.0,1761049249.7612522,pid_25644,KL001,0.0
3,119,-0.1365589434133498,0.0,0.0,-16.250514266188624,0.0,0.0,1761049249.7642522,pid_26176,KL006,0.0
3,14,-0.1910280875786177,0.0,0.0,-2.6743932261006487,0.0,0.0,1761049249.766255,pid_36440,KL003,0.0
4,35,-0.1005721798860288,0.0,-0.0571428571428571,-3.520026296011009,0.0,-2.0,1761049249.8343153,pid_31008,KL006,2.0
3,105,-0.1676358402365501,0.0,0.0,-17.60176322483776,0.0,0.0,1761049249.8733635,pid_30212,KL006,0.0
4,78,-0.1357799224411926,0.0,0.0,-10.590833950413028,0.0,0.0,1761049249.918949,pid_35760,KL002,0.0
4,30,-0.1252075607528713,0.0,0.0,-3.756226822586139,0.0,0.0,1761049249.9536965,pid_14604,KL003,0.0
4,47,-0.1704042283299489,0.0,0.0,-8.008998731507598,0.0,0.0,1761049249.9556932,pid_9572,KL003,0.0
4,13,-0.1339099431737229,0.0,0.0,-1.7408292612583978,0.0,0.0,1761049250.0063832,pid_26176,KL003,0.0
6,33,-0.1670979314769787,0.0,0.0,-5.5142317387403,0.0,0.0,1761049250.0770772,pid_35976,KL001,0.0
5,48,-0.1624051991333223,0.0,-0.0625,-7.795449558399475,0.0,-3.0,1761049250.107445,pid_15836,KL005,3.0
5,10,-0.2047965242427083,0.0,0.0,-2.0479652424270838,0.0,0.0,1761049250.1440697,pid_14604,KL002,0.0
4,46,-0.0836455450075746,0.0217391304347826,0.0,-3.8476950703484336,1.0,0.0,1761049250.1500795,pid_29504,KL004,0.0
4,31,-0.0666523801870166,0.0,-0.064516129032258,-2.0662237857975145,0.0,-2.0,1761049250.2419977,pid_35860,KL005,2.0
3,162,-0.1502637809044229,0.0,0.0,-24.34273250651652,0.0,0.0,1761049250.2483647,pid_2052,KL003,0.0
5,46,-0.1354823292311966,0.0,-0.0217391304347826,-6.232187144635046,0.0,-1.0,1761049250.2583654,pid_25236,KL003,1.0
5,26,-0.166344289901989,0.0,0.0,-4.324951537451716,0.0,0.0,1761049250.3611672,pid_35760,KL006,0.0
4,39,-0.0991967708260127,0.0,0.0,-3.868674062214498,0.0,0.0,1761049250.3927178,pid_26176,KL006,0.0
5,71,-0.1407658803131053,0.0,0.0,-9.99437750223048,0.0,0.0,1761049250.574935,pid_23084,KL001,0.0
5,78,-0.1525472545287371,0.0,0.0,-11.898685853241496,0.0,0.0,1761049250.6249006,pid_21968,KL002,0.0
3,74,-0.1294164091312519,0.0,0.0,-9.57681427571264,0.0,0.0,1761049250.6510806,pid_36440,KL001,0.0
5,45,-0.2159365474839265,0.0,-0.1555555555555555,-9.717144636776691,0.0,-7.0,1761049250.667603,pid_14604,KL005,7.0
6,5,-0.1192594008247972,0.0,-1.0,-0.5962970041239861,0.0,-5.0,1761049250.682609,pid_23084,KL001,5.0
4,137,-0.1610301591381201,0.0,-0.0145985401459854,-22.061131801922457,0.0,-2.0,1761049250.6954985,pid_2488,KL003,2.0
4,92,-0.1631472209481076,0.0,0.0,-15.009544327225909,0.0,0.0,1761049250.7837029,pid_29504,KL005,0.0
4,71,-0.1446865736059789,0.0,0.0,-10.2727467260245,0.0,0.0,1761049250.7957416,pid_35860,KL001,0.0
6,68,-0.1585665577916822,0.0,0.0,-10.782525929834392,0.0,0.0,1761049250.863984,pid_25644,KL001,0.0
6,92,-0.1704518643045041,0.0,0.0,-15.681571516014376,0.0,0.0,1761049250.8649838,pid_35976,KL004,0.0
5,105,-0.1725253877711597,0.0,-0.0095238095238095,-18.115165715971777,0.0,-1.0,1761049250.8789902,pid_15836,KL004,1.0
6,26,-0.1122488332795305,0.0,-0.0384615384615384,-2.9184696652677946,0.0,-1.0,1761049251.0744734,pid_14604,KL005,1.0
6,36,-0.2123977442006358,0.0,0.0,-7.646318791222889,0.0,0.0,1761049251.1649382,pid_23084,KL005,0.0
4,35,-0.1222158246245566,0.0,0.0,-4.277553861859484,0.0,0.0,1761049251.230334,pid_36440,KL003,0.0
5,85,-0.1482549892785116,0.0,-0.0235294117647058,-12.601674088673484,0.0,-2.0,1761049251.2694647,pid_9572,KL001,2.0
6,41,-0.1308311313686675,0.0,0.0,-5.364076386115372,0.0,0.0,1761049251.2919934,pid_14604,KL002,0.0
4,145,-0.1508200206924527,0.0,-0.0068965517241379,-21.86890300040564,0.0,-1.0,1761049251.3201602,pid_31008,KL003,1.0
6,76,-0.1605251035361116,0.0,0.0,-12.199907868744486,0.0,0.0,1761049251.4018462,pid_25236,KL003,0.0
6,127,-0.1424839110232635,0.0,-0.0157480314960629,-18.095456699954475,0.0,-2.0,1761049251.475816,pid_34760,KL002,2.0
5,48,-0.1198629103301642,0.0,0.0,-5.753419695847886,0.0,0.0,1761049251.478817,pid_2488,KL004,0.0
5,112,-0.1251499384199645,0.0,0.0,-14.016793103036028,0.0,0.0,1761049251.4808176,pid_35760,KL003,0.0
4,86,-0.1277252275163247,0.0116279069767441,-0.0116279069767441,-10.984369566403924,1.0,-1.0,1761049251.5307992,pid_2052,KL003,1.0
4,110,-0.1624395583063037,0.0,0.0,-17.868351413693407,0.0,0.0,1761049251.540313,pid_30212,KL002,0.0
7,13,-0.200140743690361,0.0,0.0,-2.6018296679746933,0.0,0.0,1761049251.540313,pid_14604,KL005,0.0
4,136,-0.1630022452802249,0.0,0.0,-22.16830535811059,0.0,0.0,1761049251.5671034,pid_3984,KL004,0.0
5,84,-0.1470577777036839,0.0,0.0,-12.352853327109449,0.0,0.0,1761049251.584623,pid_26176,KL003,0.0
5,21,-0.0812608696399492,0.0,0.0,-1.7064782624389343,0.0,0.0,1761049251.6838434,pid_31008,KL006,0.0
7,24,-0.0908847647296133,0.0,0.0,-2.181234353510721,0.0,0.0,1761049251.692369,pid_14604,KL002,0.0
7,35,-0.0919999597749259,0.0,-0.0285714285714285,-3.219998592122409,0.0,-1.0,1761049251.7993286,pid_23084,KL001,1.0
5,65,-0.1228628952509729,0.0,0.0,-7.986088191313241,0.0,0.0,1761049251.8284287,pid_35860,KL005,0.0
7,66,-0.137738539332079,0.0,-0.0303030303030303,-9.090743595917216,0.0,-2.0,1761049252.0222936,pid_35976,KL001,2.0
6,87,-0.1205322386623385,0.0,0.0,-10.486304763623451,0.0,0.0,1761049252.082166,pid_15836,KL005,0.0
5,85,-0.1596266024247273,0.0,-0.0235294117647058,-13.56826120610182,0.0,-2.0,1761049252.0915384,pid_29504,KL004,2.0
6,40,-0.124191195082232,0.0,0.0,-4.967647803289283,0.0,0.0,1761049252.125967,pid_35760,KL006,0.0
7,90,-0.1271560740629751,0.0,-0.0666666666666666,-11.444046665667765,0.0,-6.0,1761049252.312484,pid_25644,KL001,6.0
8,43,-0.1045403089608424,0.0,-0.0232558139534883,-4.495233285316226,0.0,-1.0,1761049252.317046,pid_14604,KL005,1.0
6,52,-0.1837677851433041,0.0,-0.0192307692307692,-9.555924827451816,0.0,-1.0,1761049252.418692,pid_2488,KL004,1.0
1,2,-0.1174576702796072,0.0,0.0,-0.2349153405592144,0.0,0.0,1761049332.6090302,pid_17600,KL003,0.0
1,2,-0.1593225222780721,0.0,0.0,-0.3186450445561443,0.0,0.0,1761049332.6153605,pid_27396,KL005,0.0
1,3,-0.1608433740388533,0.0,0.0,-0.4825301221165601,0.0,0.0,1761049332.6316931,pid_3616,KL001,0.0
1,2,-0.0517419888555969,0.0,0.0,-0.1034839777111938,0.0,0.0,1761049332.6336925,pid_2272,KL003,0.0
1,4,-0.1505536040792604,0.0,0.0,-0.6022144163170416,0.0,0.0,1761049332.6432805,pid_35500,KL002,0.0
1,5,-0.1469616974906959,0.0,0.0,-0.7348084874534795,0.0,0.0,1761049332.6630318,pid_14124,KL002,0.0
1,5,-0.1158187989234822,0.0,0.0,-0.5790939946174113,0.0,0.0,1761049332.6670449,pid_14484,KL003,0.0
1,6,-0.0951916128367783,0.0,0.0,-0.5711496770206699,0.0,0.0,1761049332.6782944,pid_3616,KL003,0.0
1,6,-0.1038604331545762,0.0,0.0,-0.6231625989274574,0.0,0.0,1761049332.7000463,pid_2272,KL001,0.0
1,7,-0.1674455062218699,0.0,0.0,-1.1721185435530894,0.0,0.0,1761049332.702048,pid_14484,KL004,0.0
1,5,-0.1600645141918454,0.0,0.0,-0.8003225709592272,0.0,0.0,1761049332.7040453,pid_14600,KL003,0.0
1,10,-0.1999674382615523,0.0,0.0,-1.9996743826155237,0.0,0.0,1761049332.7441547,pid_14484,KL005,0.0
1,6,-0.1881048914316288,0.0,0.0,-1.128629348589773,0.0,0.0,1761049332.74515,pid_17424,KL003,0.0
1,10,-0.1135358267814304,0.0,0.0,-1.1353582678143048,0.0,0.0,1761049332.74515,pid_35500,KL003,0.0
1,9,-0.1469359606989594,0.0,0.0,-1.322423646290635,0.0,0.0,1761049332.7501545,pid_21748,KL001,0.0
1,11,-0.1526524268559566,0.0,-0.0909090909090909,-1.6791766954155225,0.0,-1.0,1761049332.7561738,pid_27396,KL001,1.0
1,11,-0.2266451414454524,0.0,0.0,-2.493096555899977,0.0,0.0,1761049332.7561738,pid_17600,KL005,0.0
1,11,-0.0969662549155134,0.0,0.0,-1.0666288040706475,0.0,0.0,1761049332.7611723,pid_35500,KL005,0.0
1,10,-0.1759053600305836,0.0,0.0,-1.7590536003058368,0.0,0.0,1761049332.7621732,pid_30628,KL006,0.0
1,12,-0.0757132342081006,0.0,0.0,-0.9085588104972072,0.0,0.0,1761049332.7696958,pid_27396,KL004,0.0
1,13,-0.1802714334264022,0.0,0.0,-2.343528634543229,0.0,0.0,1761049332.7791035,pid_3616,KL004,0.0
1,13,-0.2355524645397808,0.0,0.0,-3.0621820390171512,0.0,0.0,1761049332.794875,pid_37504,KL003,0.0
1,14,-0.1274431589684222,0.0,0.0,-1.7842042255579107,0.0,0.0,1761049332.795877,pid_3616,KL005,0.0
1,10,-0.0743099919061573,0.0,0.0,-0.7430999190615734,0.0,0.0,1761049332.7998724,pid_30476,KL003,0.0
1,11,-0.1704372580749523,0.0,0.0,-1.874809838824476,0.0,0.0,1761049332.8406756,pid_30476,KL005,0.0
1,12,-0.1528802204128418,0.0,0.0,-1.8345626449541024,0.0,0.0,1761049332.8646436,pid_12832,KL005,0.0
1,17,-0.151089877237423,0.0,-0.1176470588235294,-2.5685279130361915,0.0,-2.0,1761049332.8806145,pid_14124,KL004,2.0
1,12,-0.1742678288671099,0.0,0.0,-2.09121394640532,0.0,0.0,1761049332.8860238,pid_11656,KL001,0.0
1,12,-0.231517110253227,0.0,0.0,-2.7782053230387245,0.0,0.0,1761049332.8860238,pid_11656,KL002,0.0
1,15,-0.1893251874755311,0.0,0.0,-2.839877812132966,0.0,0.0,1761049332.888542,pid_21748,KL006,0.0
1,16,-0.1407720718426109,0.0,0.0,-2.2523531494817743,0.0,0.0,1761049332.8915398,pid_22320,KL004,0.0
1,19,-0.0937931830066864,0.0,-0.1578947368421052,-1.782070477127043,0.0,-3.0,1761049332.8980577,pid_2272,KL002,3.0
1,21,-0.1244653029384367,0.0,0.0,-2.6137713617071707,0.0,0.0,1761049332.9050584,pid_14484,KL002,0.0
1,21,-0.1438899656430462,0.0,0.0,-3.0216892785039717,0.0,0.0,1761049332.910576,pid_35500,KL006,0.0
1,14,-0.217834559530677,0.0,-0.0714285714285714,-3.0496838334294782,0.0,-1.0,1761049332.9176152,pid_18512,KL006,1.0
1,19,-0.1605453960239544,0.0,-0.1052631578947368,-3.0503625244551347,0.0,-2.0,1761049332.919616,pid_14124,KL001,2.0
1,23,-0.191152791105826,0.0,0.0,-4.396514195434,0.0,0.0,1761049332.9352338,pid_14484,KL001,0.0
1,17,-0.1505578731128618,0.0,0.0,-2.559483842918652,0.0,0.0,1761049332.9432683,pid_12832,KL003,0.0
1,21,-0.1976392866842274,0.0,0.0,-4.150425020368776,0.0,0.0,1761049332.946272,pid_30628,KL003,0.0
1,22,-0.1811427213299432,0.0,0.0,-3.985139869258751,0.0,0.0,1761049332.9558127,pid_17600,KL001,0.0
1,23,-0.2597200881605386,0.0,-0.1304347826086956,-5.973562027692387,0.0,-3.0,1761049332.9558127,pid_2272,KL004,3.0
1,18,-0.2086739976216516,0.0,0.0,-3.75613195718973,0.0,0.0,1761049332.9588175,pid_12832,KL004,0.0
1,22,-0.1687201410852623,0.0,0.0,-3.711843103875772,0.0,0.0,1761049332.9608202,pid_14124,KL003,0.0
1,15,-0.161696967028821,0.0,0.0,-2.425454505432316,0.0,0.0,1761049332.9708157,pid_38292,KL001,0.0
1,20,-0.1206098538554008,0.0,0.0,-2.412197077108016,0.0,0.0,1761049332.9839416,pid_21748,KL003,0.0
1,17,-0.1169466969661185,0.0,-0.1176470588235294,-1.9880938484240145,0.0,-2.0,1761049333.005567,pid_17424,KL001,2.0
1,22,-0.2086836149938202,0.0,0.0,-4.5910395298640445,0.0,0.0,1761049333.0065677,pid_16284,KL006,0.0
1,29,-0.2370704489902376,0.0,0.0,-6.875043020716891,0.0,0.0,1761049333.0090752,pid_14484,KL006,0.0
1,25,-0.1552834374314316,0.0,0.0,-3.882085935785791,0.0,0.0,1761049333.0131977,pid_30628,KL001,0.0
1,17,-0.2257619963576763,0.0,-0.1764705882352941,-3.8379539380804975,0.0,-3.0,1761049333.0160482,pid_38292,KL003,3.0
1,18,-0.2191310190612195,0.0,0.0,-3.944358343101952,0.0,0.0,1761049333.0294914,pid_17424,KL002,0.0
1,18,-0.2005444153968288,0.0,0.0,-3.609799477142919,0.0,0.0,1761049333.0294914,pid_17424,KL005,0.0
1,24,-0.1721157392156763,0.0,0.0,-4.130777741176232,0.0,0.0,1761049333.032492,pid_37504,KL002,0.0
1,26,-0.1745334864053123,0.0,0.0,-4.5378706465381216,0.0,0.0,1761049333.0375144,pid_30628,KL005,0.0
1,25,-0.120043014984165,0.0,0.0,-3.001075374604125,0.0,0.0,1761049333.054485,pid_21748,KL005,0.0
1,32,-0.1901697153101768,0.0,0.0,-6.085430889925659,0.0,0.0,1761049333.057406,pid_27396,KL003,0.0
1,29,-0.1916798912064934,0.0,0.0,-5.558716844988311,0.0,0.0,1761049333.0630844,pid_17600,KL004,0.0
1,27,-0.100610535910321,0.0,0.0,-2.7164844695786687,0.0,0.0,1761049333.0693357,pid_22320,KL001,0.0
1,28,-0.1624825903448477,0.0,0.0,-4.549512529655736,0.0,0.0,1761049333.0829222,pid_3616,KL006,0.0
1,21,-0.2315441595479139,0.0,0.0,-4.862427350506193,0.0,0.0,1761049333.0851078,pid_14600,KL005,0.0
1,21,-0.0947551414550527,0.0,0.0,-1.989857970556108,0.0,0.0,1761049333.0987875,pid_18512,KL005,0.0
1,33,-0.2155449960345349,0.0,0.0,-7.112984869139653,0.0,0.0,1761049333.1017892,pid_2272,KL006,0.0
1,30,-0.1668140786201823,0.0,0.0,-5.004422358605472,0.0,0.0,1761049333.1158855,pid_30628,KL004,0.0
1,29,-0.1702392165734977,0.0,0.0,-4.936937280631434,0.0,0.0,1761049333.1191766,pid_37504,KL004,0.0
1,22,-0.1102874019794275,0.0,-0.0454545454545454,-2.426322843547405,0.0,-1.0,1761049333.1201885,pid_18512,KL001,1.0
1,24,-0.1817922885088046,0.0,0.0,-4.363014924211312,0.0,0.0,1761049333.1261044,pid_30476,KL006,0.0
1,30,-0.184668516627564,0.0,-0.1333333333333333,-5.540055498826921,0.0,-4.0,1761049333.1331022,pid_37504,KL001,4.0
1,32,-0.1512410162777728,0.0,0.0,-4.839712520888731,0.0,0.0,1761049333.145651,pid_21748,KL004,0.0
1,33,-0.2261648645634757,0.0,0.0,-7.463440530594699,0.0,0.0,1761049333.1540728,pid_14124,KL006,0.0
1,40,-0.1347282231351406,0.0,-0.025,-5.389128925405627,0.0,-1.0,1761049333.1625838,pid_27396,KL002,1.0
1,33,-0.171351962246792,0.0,0.0,-5.654614754144137,0.0,0.0,1761049333.176737,pid_12832,KL006,0.0
1,27,-0.1857584972505515,0.0,-0.1111111111111111,-5.015479425764891,0.0,-3.0,1761049333.1787422,pid_38292,KL006,3.0
2,6,-0.0538943134892768,0.0,0.0,-0.3233658809356609,0.0,0.0,1761049333.1797433,pid_14484,KL005,0.0
1,35,-0.222488091187448,0.0,-0.0285714285714285,-7.78708319156068,0.0,-1.0,1761049333.18378,pid_22320,KL002,1.0
1,26,-0.1743871887239839,0.0,0.0,-4.534066906823584,0.0,0.0,1761049333.1867893,pid_14600,KL002,0.0
1,31,-0.1472259080778976,0.0,-0.1612903225806451,-4.564003150414825,0.0,-5.0,1761049333.2002797,pid_16284,KL001,5.0
1,42,-0.1872463761436083,0.0,-0.0476190476190476,-7.864347798031549,0.0,-2.0,1761049333.2143042,pid_35500,KL004,2.0
1,31,-0.1646187900121877,0.0,0.0,-5.103182490377819,0.0,0.0,1761049333.2203057,pid_30476,KL004,0.0
1,33,-0.1801899872482807,0.0,-0.0606060606060606,-5.946269579193265,0.0,-2.0,1761049333.2298222,pid_16284,KL003,2.0
1,33,-0.1626909538769139,0.0,-0.1818181818181818,-5.3688014779381605,0.0,-6.0,1761049333.2298222,pid_16284,KL004,6.0
1,29,-0.2281892545890892,0.0,-0.0344827586206896,-6.617488383083589,0.0,-1.0,1761049333.2308204,pid_18512,KL003,1.0
1,43,-0.1880959938362602,0.0,0.0,-8.088127734959189,0.0,0.0,1761049333.2318227,pid_2272,KL005,0.0
1,44,-0.1541036088891627,0.0,-0.0454545454545454,-6.78055879112316,0.0,-2.0,1761049333.2423518,pid_35500,KL001,2.0
1,39,-0.126680562162078,0.0,0.0,-4.940541924321045,0.0,0.0,1761049333.2518826,pid_12832,KL002,0.0
1,32,-0.1680309954056553,0.0,0.0,-5.37699185298097,0.0,0.0,1761049333.254389,pid_38292,KL005,0.0
1,41,-0.1830182347225208,0.0,0.0,-7.503747623623356,0.0,0.0,1761049333.2758312,pid_12832,KL001,0.0
1,41,-0.1048762498632773,0.0,-0.024390243902439,-4.299926244394372,0.0,-1.0,1761049333.2798388,pid_22320,KL005,1.0
1,34,-0.145213592212425,0.0,0.0,-4.937262135222452,0.0,0.0,1761049333.317291,pid_14600,KL006,0.0
1,34,-0.1674911238876378,0.0,0.0,-5.694698212179688,0.0,0.0,1761049333.3192933,pid_11656,KL004,0.0
1,47,-0.1674022346695993,0.0,0.0,-7.867905029471167,0.0,0.0,1761049333.328306,pid_21748,KL002,0.0
1,37,-0.2406580903761439,0.0,-0.054054054054054,-8.904349343917326,0.0,-2.0,1761049333.3340025,pid_18512,KL004,2.0
1,42,-0.1091115521872559,0.0,-0.0476190476190476,-4.582685191864749,0.0,-2.0,1761049333.346035,pid_16284,KL002,2.0
1,40,-0.1229438606085144,0.0,0.0,-4.917754424340576,0.0,0.0,1761049333.3470364,pid_30476,KL001,0.0
1,54,-0.2002026792592141,0.0,0.0,-10.810944679997563,0.0,0.0,1761049333.36348,pid_27396,KL006,0.0
2,6,-0.1409152113905956,0.0,0.0,-0.845491268343574,0.0,0.0,1761049333.3744807,pid_35500,KL003,0.0
1,45,-0.185967681242108,0.0,-0.0222222222222222,-8.36854565589486,0.0,-1.0,1761049333.382603,pid_16284,KL005,1.0
1,40,-0.1603646016983755,0.0,-0.05,-6.414584067935021,0.0,-2.0,1761049333.3890507,pid_17424,KL004,2.0
1,40,-0.1270849598501394,0.0,0.0,-5.083398394005579,0.0,0.0,1761049333.3890507,pid_17424,KL006,0.0
1,40,-0.1907673439361233,0.0,0.0,-7.630693757444932,0.0,0.0,1761049333.4024725,pid_11656,KL005,0.0
1,53,-0.1752264063828715,0.0,0.0,-9.286999538292193,0.0,0.0,1761049333.4104738,pid_17600,KL002,0.0
1,44,-0.1810024041153815,0.0,0.0,-7.9641057810767855,0.0,0.0,1761049333.4134717,pid_38292,KL004,0.0
1,45,-0.1832053777938058,0.0,-0.0666666666666666,-8.244242000721263,0.0,-3.0,1761049333.4304132,pid_18512,KL002,3.0
2,19,-0.0834190145235902,0.0,0.0,-1.5849612759482152,0.0,0.0,1761049333.4334145,pid_14484,KL004,0.0
1,42,-0.1602409716434464,0.0,0.0,-6.730120809024752,0.0,0.0,1761049333.4505565,pid_14600,KL004,0.0
1,54,-0.2021414232997541,0.0,0.0,-10.915636858186724,0.0,0.0,1761049333.4597952,pid_30628,KL002,0.0
2,4,-0.1222804863708555,0.0,0.0,-0.4891219454834221,0.0,0.0,1761049333.4623277,pid_21748,KL005,0.0
2,5,-0.1177718063210389,0.0,0.0,-0.5888590316051945,0.0,0.0,1761049333.4778645,pid_21748,KL001,0.0
2,23,-0.1480310295396732,0.0,0.0,-3.4047136794124846,0.0,0.0,1761049333.4954605,pid_14484,KL003,0.0
2,14,-0.1709329564037649,0.0,0.0,-2.3930613896527086,0.0,0.0,1761049333.5073743,pid_35500,KL004,0.0
1,59,-0.165459039483644,0.0,0.0,-9.762083329535,0.0,0.0,1761049333.5093749,pid_14124,KL005,0.0
2,24,-0.1606196928214078,0.0,0.0,-3.854872627713788,0.0,0.0,1761049333.514217,pid_14484,KL001,0.0
1,46,-0.1430427789962882,0.0,0.0,-6.579967833829259,0.0,0.0,1761049333.5174668,pid_14600,KL001,0.0
2,13,-0.1394943039097869,0.0,0.0,-1.8134259508272297,0.0,0.0,1761049333.5246196,pid_2272,KL004,0.0
1,60,-0.1849630344046839,0.0,0.0,-11.097782064281036,0.0,0.0,1761049333.5330763,pid_22320,KL006,0.0
2,6,-0.1344300395859904,0.0,0.0,-0.8065802375159424,0.0,0.0,1761049333.5360756,pid_27396,KL001,0.0
2,6,-0.1433017184414758,0.0,0.0,-0.859810310648855,0.0,0.0,1761049333.5360756,pid_27396,KL003,0.0
2,26,-0.1720079799345134,0.0,-0.0384615384615384,-4.47220747829735,0.0,-1.0,1761049333.5411272,pid_14484,KL006,1.0
2,14,-0.1252169360467596,0.0,-0.2142857142857142,-1.7530371046546342,0.0,-3.0,1761049333.5460331,pid_2272,KL003,3.0
2,8,-0.1870383631256842,0.0,0.0,-1.4963069050054736,0.0,0.0,1761049333.5480337,pid_16284,KL005,0.0
2,17,-0.1399668183689531,0.0,0.0,-2.3794359122722035,0.0,0.0,1761049333.5550778,pid_35500,KL002,0.0
2,13,-0.2129552875321895,0.0,-0.1538461538461538,-2.768418737918464,0.0,-2.0,1761049333.557088,pid_12832,KL001,2.0
2,5,-0.2007908877616024,0.0,0.0,-1.0039544388080124,0.0,0.0,1761049333.561608,pid_18512,KL001,0.0
2,16,-0.1874029643274669,0.0,0.0,-2.9984474292394707,0.0,0.0,1761049333.577254,pid_2272,KL002,0.0
2,16,-0.1328242530391942,0.0,-0.1875,-2.125188048627108,0.0,-3.0,1761049333.577254,pid_2272,KL006,3.0
2,10,-0.0398322359761393,0.1,0.0,-0.3983223597613934,1.0,0.0,1761049333.57876,pid_16284,KL006,0.0
2,4,-0.1339472641263186,0.0,0.0,-0.5357890565052746,0.0,0.0,1761049333.6159585,pid_14124,KL006,0.0
2,9,-0.1346015882167295,0.0,0.0,-1.211414293950566,0.0,0.0,1761049333.6197429,pid_17424,KL003,0.0
1,57,-0.1675190376549888,0.0,0.0,-9.548585146334364,0.0,0.0,1761049333.6299896,pid_11656,KL003,0.0
1,67,-0.1600833842648572,0.0,0.0,-10.725586745745437,0.0,0.0,1761049333.6299896,pid_22320,KL003,0.0
2,14,-0.0609000876346915,0.0,0.0,-0.8526012268856816,0.0,0.0,1761049333.6359937,pid_16284,KL003,0.0
2,4,-0.1306003808189398,0.0,0.0,-0.5224015232757595,0.0,0.0,1761049333.6379902,pid_14600,KL004,0.0
2,17,-0.1795229128512287,0.0,-0.0588235294117647,-3.051889518470888,0.0,-1.0,1761049333.6404994,pid_12832,KL003,1.0
1,61,-0.1749183660414048,0.0,0.0,-10.670020328525696,0.0,0.0,1761049333.6464508,pid_37504,KL005,0.0
2,16,-0.1441256987603831,0.0,-0.125,-2.3060111801661307,0.0,-2.0,1761049333.6553054,pid_21748,KL004,2.0
2,22,-0.2211681546308868,0.0,0.0,-4.865699401879509,0.0,0.0,1761049333.6623032,pid_2272,KL001,0.0
1,64,-0.1701819116316238,0.0,0.0,-10.891642344423929,0.0,0.0,1761049333.6633048,pid_30476,KL002,0.0
2,6,-0.1142385002975138,0.0,0.0,-0.6854310017850829,0.0,0.0,1761049333.668303,pid_14124,KL002,0.0
1,64,-0.168056820492511,0.0,-0.0625,-10.755636511520704,0.0,-4.0,1761049333.699685,pid_37504,KL006,4.0
2,2,-0.0825900652934501,0.0,0.0,-0.1651801305869002,0.0,0.0,1761049333.7163246,pid_22320,KL004,0.0
2,15,-0.1707628278015253,0.0,0.0,-2.56144241702288,0.0,0.0,1761049333.723026,pid_17424,KL004,0.0
2,22,-0.1957709983548574,0.0,-0.0909090909090909,-4.306961963806863,0.0,-2.0,1761049333.7356932,pid_12832,KL004,2.0
2,16,-0.093304082515535,0.0,0.0,-1.4928653202485611,0.0,0.0,1761049333.7376957,pid_17424,KL002,0.0
2,17,-0.1731559260536958,0.0,0.0,-2.9436507429128294,0.0,0.0,1761049333.7675543,pid_18512,KL002,0.0
