episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,pid,agent
3,27,-0.0765403234328514,0.0161205641984584,0.0,-2.0665887326869887,0.4352552333583792,0.0,pid_6784,KL006
4,42,-0.1281336174627204,0.0062504091743613,0.0,-5.381611933434258,0.2625171853231763,0.0,pid_6784,KL006
5,27,-0.1731288137446846,-0.0018259934471162,-0.037037037037037,-4.674477971106486,-0.0493018230721395,-1.0,pid_6784,KL006
6,38,-0.1557597297988589,0.0011433937319367,0.0,-5.918869732356641,0.043448961813595,0.0,pid_6784,KL006
7,71,-0.153286618857757,0.0013439664572236,-0.0140845070422535,-10.88334993890075,0.0954216184628763,-1.0,pid_6784,KL006
1,8,-0.1045827418112346,0.0131637160159976,0.0,-0.8366619344898774,0.1053097281279814,0.0,pid_9800,KL006
2,35,-0.1409746363475358,0.0033678903479502,0.0,-4.934112272163753,0.1178761621782602,0.0,pid_9800,KL006
3,19,-0.0837169193998772,0.0147019544564225,-0.1052631578947368,-1.590621468597667,0.2793371346720287,-2.0,pid_9800,KL006
4,46,-0.2095807579644799,-0.0089832016345116,-0.0217391304347826,-9.640714866366078,-0.4132272751875353,-1.0,pid_9800,KL006
5,21,-0.1010681509192223,0.0105896287902138,0.0,-2.122431169303669,0.2223822045944901,0.0,pid_9800,KL006
6,22,-0.1679492888891551,-0.0013727494067394,0.0,-3.694884355561413,-0.0302004869482689,0.0,pid_9800,KL006
7,51,-0.1091283829006301,0.0079030998911886,0.0,-5.565547527932138,0.4030580944506202,0.0,pid_9800,KL006
